VidTime SimTime LonAccel LatAccel Throttle Brake Gear Heading HeadingError HeadwayDistance HeadwayTime Lane LaneOffset RoadOffset Steer TailwayDistance TailwayTime Velocity LatVelocity VertVelocity XPos YPos ZPos Roll Pitch Yaw EngineRPM SlipFR SlipFL SlipRR SlipRL User1 User2 User3 User4 User5 User6 User7 User8 User9 User10 User11 User12 User13 User14 User15 User16 User17 User18 User19 User20 User21 
0.1835 417.983 2.722326 -0.049298 44.822540 0.000000 4.000000 89.457235 -0.009473 10000.000000 980.719893 2.000000 -0.632910 4.767090 -0.024858 10000.000000 980.719893 10.196103 -0.005154 0.142465 -6104.767090 1907.375000 -0.530176 0.022351 0.802359 89.457220 3129.652588 0.035730 0.035421 0.001470 0.001455 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.2002 418 2.720682 -0.049152 44.822540 0.000000 4.000000 89.452317 -0.009559 10000.000000 976.380748 2.000000 -0.634863 4.765137 -0.024858 10000.000000 976.380748 10.241426 -0.005100 0.142931 -6104.765137 1907.545288 -0.530182 0.022357 0.801832 89.452302 3141.416260 0.035710 0.035402 0.001470 0.001455 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.216867 418.017 2.719038 -0.049026 44.822540 0.000000 4.000000 89.447420 -0.009644 10000.000000 972.082354 2.000000 -0.636328 4.763672 -0.024387 10000.000000 972.082354 10.286722 -0.005043 0.143408 -6104.763672 1907.716309 -0.530189 0.022346 0.801352 89.447405 3153.159424 0.035690 0.035383 0.001469 0.001454 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.233567 418.033 2.717384 -0.048863 44.822540 0.000000 4.000000 89.442550 -0.009729 10000.000000 967.824320 2.000000 -0.638281 4.761719 -0.024387 10000.000000 967.824320 10.331990 -0.004984 0.143899 -6104.761719 1907.888184 -0.530198 0.022316 0.800913 89.442535 3164.882080 0.035672 0.035366 0.001469 0.001454 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.250233 418.05 2.715719 -0.048658 44.822540 0.000000 4.000000 89.437694 -0.009814 10000.000000 963.605906 2.000000 -0.640234 4.759766 -0.023758 10000.000000 963.605906 10.377231 -0.004919 0.144403 -6104.759766 1908.060791 -0.530207 0.022270 0.800512 89.437679 3176.585205 0.035654 0.035350 0.001468 0.001453 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.266933 418.067 2.714165 -0.048409 44.822540 0.000000 4.000000 89.433172 -0.009893 10000.000000 959.686655 2.000000 -0.641699 4.758301 -0.023758 10000.000000 959.686655 10.419619 -0.004857 0.144889 -6104.758301 1908.223267 -0.530217 0.022210 0.800164 89.433157 3187.540039 0.035637 0.035335 0.001467 0.001452 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.2836 418.083 2.712415 -0.048105 44.822540 0.000000 4.000000 89.428083 -0.009982 10000.000000 955.286016 2.000000 -0.643652 4.756348 -0.023130 10000.000000 955.286016 10.467628 -0.004781 0.145454 -6104.756348 1908.408203 -0.530228 0.022123 0.799798 89.428069 3199.934570 0.035618 0.035319 0.001467 0.001451 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.3003 418.1 2.710781 -0.047795 44.822540 0.000000 4.000000 89.423323 -0.010065 10000.000000 951.183382 2.000000 -0.645605 4.754395 -0.022659 10000.000000 951.183382 10.512787 -0.004708 0.145998 -6104.754395 1908.583008 -0.530240 0.022023 0.799474 89.423308 3211.578857 0.035600 0.035304 0.001466 0.001451 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.316967 418.117 2.709261 -0.047508 44.822540 0.000000 4.000000 89.418897 -0.010142 10000.000000 947.371179 2.000000 -0.647070 4.752930 -0.022659 10000.000000 947.371179 10.555099 -0.004637 0.146519 -6104.752930 1908.747681 -0.530251 0.021915 0.799184 89.418882 3222.475342 0.035583 0.035290 0.001465 0.001450 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.333667 418.133 2.707552 -0.047257 44.822540 0.000000 4.000000 89.413918 -0.010229 10000.000000 943.090057 2.000000 -0.649023 4.750977 -0.022188 10000.000000 943.090057 10.603023 -0.004558 0.147118 -6104.750977 1908.934937 -0.530264 0.021781 0.798867 89.413903 3234.801270 0.035564 0.035273 0.001464 0.001449 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
