VidTime SimTime LonAccel LatAccel Throttle Brake Gear Heading HeadingError HeadwayDistance HeadwayTime Lane LaneOffset RoadOffset Steer TailwayDistance TailwayTime Velocity LatVelocity VertVelocity XPos YPos ZPos Roll Pitch Yaw EngineRPM SlipFR SlipFL SlipRR SlipRL User1 User2 User3 User4 User5 User6 User7 User8 User9 User10 User11 User12 User13 User14 User15 User16 User17 User18 User19 User20 User21 
0.2002 281.333 1.475396 -0.000095 0.000000 0.000000 4.000000 90.004347 0.000076 10000.000000 916.689178 2.000000 -0.000098 5.399902 -0.002402 10000.000000 916.689178 10.908600 -0.000009 0.069798 -6105.399902 1931.824951 -0.531282 -0.000029 0.366846 90.004332 2155.531982 0.018854 0.018855 0.000827 0.000827 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.216867 281.35 1.476375 -0.000019 0.000000 0.000000 4.000000 90.004326 0.000076 10000.000000 914.624887 2.000000 -0.000098 5.399902 -0.002245 10000.000000 914.624887 10.933220 -0.000004 0.070014 -6105.399902 1932.006958 -0.531283 -0.000049 0.367167 90.004311 2158.514648 0.018869 0.018871 0.000828 0.000828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.233567 281.367 1.477396 -0.000013 0.000000 0.000000 4.000000 90.004312 0.000075 10000.000000 912.568442 2.000000 -0.000098 5.399902 -0.002088 10000.000000 912.568442 10.957857 -0.000003 0.070230 -6105.399902 1932.189331 -0.531284 -0.000064 0.367489 90.004297 2161.538086 0.018882 0.018883 0.000829 0.000828 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.250233 281.383 1.478411 -0.000405 0.000000 0.000000 4.000000 90.004299 0.000075 10000.000000 910.519801 2.000000 -0.000098 5.399902 -0.002088 10000.000000 910.519801 10.982512 -0.000014 0.070447 -6105.399902 1932.372192 -0.531285 -0.000062 0.367813 90.004284 2164.493408 0.018898 0.018898 0.000829 0.000829 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.266933 281.4 1.479419 -0.000973 0.000000 0.000000 4.000000 90.004278 0.000075 10000.000000 908.479078 2.000000 -0.000098 5.399902 -0.001931 10000.000000 908.479078 11.007181 -0.000035 0.070664 -6105.399902 1932.555420 -0.531286 -0.000030 0.368138 90.004263 2167.520020 0.018912 0.018910 0.000829 0.000830 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.2836 281.417 1.480408 -0.001604 0.000000 0.000000 4.000000 90.004251 0.000074 10000.000000 906.445993 2.000000 -0.000098 5.399902 -0.001931 10000.000000 906.445993 11.031869 -0.000065 0.070882 -6105.399902 1932.739136 -0.531287 0.000041 0.368464 90.004236 2170.450195 0.018927 0.018924 0.000830 0.000830 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.3003 281.433 1.481372 -0.002124 0.000000 0.000000 4.000000 90.004203 0.000073 10000.000000 904.420896 2.000000 -0.000098 5.399902 -0.001931 10000.000000 904.420896 11.056570 -0.000098 0.071100 -6105.399902 1932.923218 -0.531288 0.000156 0.368792 90.004188 2173.427734 0.018940 0.018935 0.000830 0.000831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.316967 281.45 1.482286 -0.002458 0.000000 0.000000 4.000000 90.004142 0.000072 10000.000000 902.403507 2.000000 -0.000098 5.399902 -0.001931 10000.000000 902.403507 11.081287 -0.000130 0.071320 -6105.399902 1933.107666 -0.531289 0.000307 0.369121 90.004127 2176.350342 0.018955 0.018948 0.000830 0.000831 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.333667 281.467 1.483211 -0.002617 0.000000 0.000000 4.000000 90.004053 0.000071 10000.000000 900.393860 2.000000 -0.000098 5.399902 -0.001774 10000.000000 900.393860 11.106020 -0.000158 0.071540 -6105.399902 1933.292603 -0.531290 0.000484 0.369451 90.004038 2179.524658 0.018969 0.018961 0.000831 0.000832 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.350333 281.483 1.484224 -0.002645 0.000000 0.000000 4.000000 90.003950 0.000069 10000.000000 898.391606 2.000000 -0.000098 5.399902 -0.001774 10000.000000 898.391606 11.130772 -0.000181 0.071761 -6105.399902 1933.477905 -0.531292 0.000673 0.369782 90.003935 2182.437012 0.018985 0.018975 0.000832 0.000833 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
