0x0008,0xff2f,1111111100101111,0000000000001000,1111111100100111
0x0008,0xff2f,1111111100101111,0000000000001000,1111111100100111
0x55ae,0x5596,0101010110010110,0101010110101110,0000000000111000
0x3fad,0x3f95,0011111110010101,0011111110101101,0000000000111000
0x29ac,0x2994,0010100110010100,0010100110101100,0000000000111000
0x19ab,0x1993,0001100110010011,0001100110101011,0000000000111000
0x03aa,0x0392,0000001110010010,0000001110101010,0000000000111000
0xefa8,0xef90,1110111110010000,1110111110101000,0000000000111000
0xd997,0xd98f,1101100110001111,1101100110010111,0000000000011000
0xc596,0xc58e,1100010110001110,1100010110010110,0000000000011000
0xaf95,0xaf8d,1010111110001101,1010111110010101,0000000000011000
0x9b94,0x9b8c,1001101110001100,1001101110010100,0000000000011000
0x8993,0x898b,1000100110001011,1000100110010011,0000000000011000
0x7392,0x738a,0111001110001010,0111001110010010,0000000000011000
0x5f91,0x5f89,0101111110001001,0101111110010001,0000000000011000
0x4990,0x4988,0100100110001000,0100100110010000,0000000000011000
0x359f,0x3587,0011010110000111,0011010110011111,0000000000011000
0x1f9e,0x1f86,0001111110000110,0001111110011110,0000000000011000
0x0b9d,0x0b85,0000101110000101,0000101110011101,0000000000011000
0xf99b,0xf983,1111100110000011,1111100110011011,0000000000011000
0xe59a,0xe582,1110010110000010,1110010110011010,0000000000011000
0xcf99,0xcf81,1100111110000001,1100111110011001,0000000000011000
0xbb98,0xbb80,1011101110000000,1011101110011000,0000000000011000
0x9187,0x917f,1001000101111111,1001000110000111,0000000011111000
0x7b86,0x7b7e,0111101101111110,0111101110000110,0000000011111000
0x6785,0x677d,0110011101111101,0110011110000101,0000000011111000
0x5184,0x517c,0101000101111100,0101000110000100,0000000011111000
0x3d83,0x3d7b,0011110101111011,0011110110000011,0000000011111000
0x2782,0x277a,0010011101111010,0010011110000010,0000000011111000
0x1401,0x13f9,0001001111111001,0001010000000001,0000011111111000
0x0400,0x03f8,0000001111111000,0000010000000000,0000011111111000
0xf00e,0xeff6,1110111111110110,1111000000001110,0001111111111000
0xc68d,0xc675,1100011001110101,1100011010001101,0000000011111000
0x9e8c,0x9e74,1001111001110100,1001111010001100,0000000011111000
0x888b,0x8873,1000100001110011,1000100010001011,0000000011111000
0x748a,0x7472,0111010001110010,0111010010001010,0000000011111000
0x6089,0x6071,0110000001110001,0110000010001001,0000000011111000
0x4c88,0x4c70,0100110001110000,0100110010001000,0000000011111000
0x3677,0x366f,0011011001101111,0011011001110111,0000000000011000
0x2276,0x226e,0010001001101110,0010001001110110,0000000000011000
0x0e75,0x0e6d,0000111001101101,0000111001110101,0000000000011000
0xfa73,0xfa6b,1111101001101011,1111101001110011,0000000000011000
0xd072,0xd06a,1101000001101010,1101000001110010,0000000000011000
0xbc71,0xbc69,1011110001101001,1011110001110001,0000000000011000
0xa870,0xa868,1010100001101000,1010100001110000,0000000000011000
0x947f,0x9467,1001010001100111,1001010001111111,0000000000011000
0x7e7e,0x7e66,0111111001100110,0111111001111110,0000000000011000
0x6a7d,0x6a65,0110101001100101,0110101001111101,0000000000011000
0x567c,0x5664,0101011001100100,0101011001111100,0000000000011000
