0x0000,0xfdff,1111110111111111,0000000000000000,1111110111111111
0x55a6,0x5466,0101010001100110,0101010110100110,0000000111000000
0x3fa5,0x3e65,0011111001100101,0011111110100101,0000000111000000
0x29a4,0x2864,0010100001100100,0010100110100100,0000000111000000
0x19a3,0x1863,0001100001100011,0001100110100011,0000000111000000
0x03a2,0x0262,0000001001100010,0000001110100010,0000000111000000
0xefa0,0xee60,1110111001100000,1110111110100000,0000000111000000
0xd99f,0xd85f,1101100001011111,1101100110011111,0000000111000000
0xc59e,0xc45e,1100010001011110,1100010110011110,0000000111000000
0xaf9d,0xae5d,1010111001011101,1010111110011101,0000000111000000
0x9b9c,0x9a5c,1001101001011100,1001101110011100,0000000111000000
0x899b,0x885b,1000100001011011,1000100110011011,0000000111000000
0x739a,0x725a,0111001001011010,0111001110011010,0000000111000000
0x5f99,0x5e59,0101111001011001,0101111110011001,0000000111000000
0x4998,0x4858,0100100001011000,0100100110011000,0000000111000000
0x3597,0x3457,0011010001010111,0011010110010111,0000000111000000
0x1f96,0x1e56,0001111001010110,0001111110010110,0000000111000000
0x0b95,0x0a55,0000101001010101,0000101110010101,0000000111000000
0xf993,0xf853,1111100001010011,1111100110010011,0000000111000000
0xe592,0xe452,1110010001010010,1110010110010010,0000000111000000
0xcf91,0xce51,1100111001010001,1100111110010001,0000000111000000
0xbb90,0xba50,1011101001010000,1011101110010000,0000000111000000
0x918f,0x904f,1001000001001111,1001000110001111,0000000111000000
0x7b8e,0x7a4e,0111101001001110,0111101110001110,0000000111000000
0x678d,0x664d,0110011001001101,0110011110001101,0000000111000000
0x518c,0x504c,0101000001001100,0101000110001100,0000000111000000
0x3d8b,0x3c4b,0011110001001011,0011110110001011,0000000111000000
0x278a,0x264a,0010011001001010,0010011110001010,0000000111000000
0x1409,0x12c9,0001001011001001,0001010000001001,0000011011000000
0x0408,0x02c8,0000001011001000,0000010000001000,0000011011000000
0xf006,0xeec6,1110111011000110,1111000000000110,0001111011000000
0xc685,0xc545,1100010101000101,1100011010000101,0000001111000000
0x9e84,0x9d44,1001110101000100,1001111010000100,0000001111000000
0x8883,0x8743,1000011101000011,1000100010000011,0000111111000000
0x7482,0x7342,0111001101000010,0111010010000010,0000011111000000
0x6081,0x5f41,0101111101000001,0110000010000001,0011111111000000
0x4c80,0x4b40,0100101101000000,0100110010000000,0000011111000000
0x367f,0x353f,0011010100111111,0011011001111111,0000001101000000
0x227e,0x213e,0010000100111110,0010001001111110,0000001101000000
0x0e7d,0x0d3d,0000110100111101,0000111001111101,0000001101000000
0xfa7b,0xf93b,1111100100111011,1111101001111011,0000001101000000
0xd07a,0xcf3a,1100111100111010,1101000001111010,0001111101000000
0xbc79,0xbb39,1011101100111001,1011110001111001,0000011101000000
0xa878,0xa738,1010011100111000,1010100001111000,0000111101000000
0x9477,0x9337,1001001100110111,1001010001110111,0000011101000000
0x7e76,0x7d36,0111110100110110,0111111001110110,0000001101000000
0x6a75,0x6935,0110100100110101,0110101001110101,0000001101000000
0x5674,0x5534,0101010100110100,0101011001110100,0000001101000000
0x4273,0x4133,0100000100110011,0100001001110011,0000001101000000
0x2e72,0x2d32,0010110100110010,0010111001110010,0000001101000000
0x1871,0x1731,0001011100110001,0001100001110001,0000111101000000
0x0470,0x0330,0000001100110000,0000010001110000,0000011101000000
0xf06e,0xef2e,1110111100101110,1111000001101110,0001111101000000
0xdc6d,0xdb2d,1101101100101101,1101110001101101,0000011101000000
0xc86c,0xc72c,1100011100101100,1100100001101100,0000111101000000
0xb26b,0xb12b,1011000100101011,1011001001101011,0000001101000000
0x8a6a,0x892a,1000100100101010,1000101001101010,0000001101000000
0x7269,0x7129,0111000100101001,0111001001101001,0000001101000000
0x6068,0x5f28,0101111100101000,0110000001101000,0011111101000000
0x4867,0x4727,0100011100100111,0100100001100111,0000111101000000
0x3466,0x3326,0011001100100110,0011010001100110,0000011101000000
0x2065,0x1f25,0001111100100101,0010000001100101,0011111101000000
0x0a64,0x0924,0000100100100100,0000101001100100,0000001101000000
0xf5e2,0xf4a2,1111010010100010,1111010111100010,0000000101000000
0xe1e1,0xe0a1,1110000010100001,1110000111100001,0000000101000000
0xcde0,0xcca0,1100110010100000,1100110111100000,0000000101000000
0xb7df,0xb69f,1011011010011111,1011011111011111,0000000101000000
0xa3de,0xa29e,1010001010011110,1010001111011110,0000000101000000
0x8fdd,0x8e9d,1000111010011101,1000111111011101,0000000101000000
0x7bdc,0x7a9c,0111101010011100,0111101111011100,0000000101000000
0x65db,0x649b,0110010010011011,0110010111011011,0000000101000000
0x4e5a,0x4d1a,0100110100011010,0100111001011010,0000001101000000
0x3a59,0x3919,0011100100011001,0011101001011001,0000001101000000
0x2658,0x2518,0010010100011000,0010011001011000,0000001101000000
0x1057,0x0f17,0000111100010111,0001000001010111,0001111101000000
0xfc55,0xfb15,1111101100010101,1111110001010101,0000011101000000
0xe854,0xe714,1110011100010100,1110100001010100,0000111101000000
0xd453,0xd313,1101001100010011,1101010001010011,0000011101000000
0xba52,0xb912,1011100100010010,1011101001010010,0000001101000000
0xa651,0xa511,1010010100010001,1010011001010001,0000001101000000
0x9250,0x9110,1001000100010000,1001001001010000,0000001101000000
0x7e4f,0x7d0f,0111110100001111,0111111001001111,0000001101000000
0x6a4e,0x690e,0110100100001110,0110101001001110,0000001101000000
0x53cd,0x528d,0101001010001101,0101001111001101,0000000101000000
0x3f4c,0x3e0c,0011111000001100,0011111101001100,0000000101000000
0x294b,0x280b,0010100000001011,0010100101001011,0000000101000000
0x0eca,0x0d8a,0000110110001010,0000111011001010,0000001101000000
0xfac8,0xf988,1111100110001000,1111101011001000,0000001101000000
0xe547,0xe407,1110010000000111,1110010101000111,0000000101000000
0xd1c6,0xd086,1101000010000110,1101000111000110,0000000101000000
0xbdc5,0xbc85,1011110010000101,1011110111000101,0000000101000000
0xaa44,0xa904,1010100100000100,1010101001000100,0000001101000000
0x9243,0x9103,1001000100000011,1001001001000011,0000001101000000
0x7ec2,0x7d82,0111110110000010,0111111011000010,0000001101000000
0x6ac1,0x6981,0110100110000001,0110101011000001,0000001101000000
0x56c0,0x5580,0101010110000000,0101011011000000,0000001101000000
0x3f3f,0x3dff,0011110111111111,0011111100111111,0000001011000000
0x2b3e,0x29fe,0010100111111110,0010101100111110,0000001011000000
0x173d,0x15fd,0001010111111101,0001011100111101,0000001011000000
0x053c,0x03fc,0000001111111100,0000010100111100,0000011011000000
0xf1ba,0xf07a,1111000001111010,1111000110111010,0000000111000000
0xc7b9,0xc679,1100011001111001,1100011110111001,0000000111000000
0xb3b8,0xb278,1011001001111000,1011001110111000,0000000111000000
0x9fb7,0x9e77,1001111001110111,1001111110110111,0000000111000000
0x8a36,0x88f6,1000100011110110,1000101000110110,0000001011000000
0x7635,0x74f5,0111010011110101,0111011000110101,0000001011000000
0x5034,0x4ef4,0100111011110100,0101000000110100,0001111011000000
0x3e33,0x3cf3,0011110011110011,0011111000110011,0000001011000000
0x2832,0x26f2,0010011011110010,0010100000110010,0000111011000000
0x02b1,0x0171,0000000101110001,0000001010110001,0000001111000000
0xf0af,0xef6f,1110111101101111,1111000010101111,0001111111000000
0xd8ae,0xd76e,1101011101101110,1101100010101110,0000111111000000
0xb52d,0xb3ed,1011001111101101,1011010100101101,0000011011000000
0x8d2c,0x8bec,1000101111101100,1000110100101100,0000011011000000
0x672b,0x65eb,0110010111101011,0110011100101011,0000001011000000
0x552a,0x53ea,0101001111101010,0101010100101010,0000011011000000
0x3f29,0x3de9,0011110111101001,0011111100101001,0000001011000000
0x2d28,0x2be8,0010101111101000,0010110100101000,0000011011000000
0x0727,0x05e7,0000010111100111,0000011100100111,0000001011000000
0xdf25,0xdde5,1101110111100101,1101111100100101,0000001011000000
0xcda4,0xcc64,1100110001100100,1100110110100100,0000000111000000
0xb7a3,0xb663,1011011001100011,1011011110100011,0000000111000000
0xa5a2,0xa462,1010010001100010,1010010110100010,0000000111000000
0x93a1,0x9261,1001001001100001,1001001110100001,0000000111000000
0x6ba0,0x6a60,0110101001100000,0110101110100000,0000000111000000
0x599f,0x585f,0101100001011111,0101100110011111,0000000111000000
0x481e,0x46de,0100011011011110,0100100000011110,0000111011000000
0x381d,0x36dd,0011011011011101,0011100000011101,0000111011000000
0x229c,0x215c,0010000101011100,0010001010011100,0000001111000000
0x009b,0xff5a,1111111101011010,0000000010011011,1111111111000001
0xea99,0xe959,1110100101011001,1110101010011001,0000001111000000
0xd898,0xd758,1101011101011000,1101100010011000,0000111111000000
0xc897,0xc757,1100011101010111,1100100010010111,0000111111000000
0xb296,0xb156,1011000101010110,1011001010010110,0000001111000000
0xa095,0x9f55,1001111101010101,1010000010010101,0011111111000000
0x8e94,0x8d54,1000110101010100,1000111010010100,0000001111000000
0x7a93,0x7953,0111100101010011,0111101010010011,0000001111000000
0x6892,0x6752,0110011101010010,0110100010010010,0000111111000000
0x5691,0x5551,0101010101010001,0101011010010001,0000001111000000
0x3090,0x2f50,0010111101010000,0011000010010000,0001111111000000
0x1e8f,0x1d4f,0001110101001111,0001111010001111,0000001111000000
0x0e8e,0x0d4e,0000110101001110,0000111010001110,0000001111000000
0xe68c,0xe54c,1110010101001100,1110011010001100,0000001111000000
0xd48b,0xd34b,1101001101001011,1101010010001011,0000011111000000
0xc08a,0xbf4a,1011111101001010,1100000010001010,0111111111000000
0x9c89,0x9b49,1001101101001001,1001110010001001,0000011111000000
0x7688,0x7548,0111010101001000,0111011010001000,0000001111000000
0x6487,0x6347,0110001101000111,0110010010000111,0000011111000000
0x5086,0x4f46,0100111101000110,0101000010000110,0001111111000000
0x3e85,0x3d45,0011110101000101,0011111010000101,0000001111000000
0x2e84,0x2d44,0010110101000100,0010111010000100,0000001111000000
0x1883,0x1743,0001011101000011,0001100010000011,0000111111000000
0x0682,0x0542,0000010101000010,0000011010000010,0000001111000000
0xf680,0xf540,1111010101000000,1111011010000000,0000001111000000
0xe47f,0xe33f,1110001100111111,1110010001111111,0000011101000000
0xce7e,0xcd3e,1100110100111110,1100111001111110,0000001101000000
0xbe7d,0xbd3d,1011110100111101,1011111001111101,0000001101000000
0x987c,0x973c,1001011100111100,1001100001111100,0000111101000000
0x86fb,0x85bb,1000010110111011,1000011011111011,0000001101000000
