SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Mitigated_Prec_Acc,Mitigated_Prec_Vel,Mitigated_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc,Ego_Vel,Ego_Pos,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap,Space_Headway,Time_Headway,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Real_Gap,Under_Attack,Bad_Message,Mitigation_Applied,Best_Bit_Flip_Pair,All_Corrections,Perfect_Candidate_List,Miti_List,Miti_List_2D
269.65,0.016999999999995907,1.545161,22.904129,0.0,1.5,22.900000000000002,0.0,8,29.7,2799.8,10.8,29.7,2799.8,0.9787344895947642,22.904129,-20.0,8.0,22.904129,-20.0,3.3022332280400595,20.0,0.8732050015960005,-19.05276677195993,2819.8,123.11317317502011,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,20.0,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [10.8, 29.7, 2799.8], 0]]",[],[],[]
269.667,0.016000000000019554,1.543022,22.92981,0.38959346876440615,1.5,22.93,0.4,8,24.08,1912.1,16.4,24.08,1912.1,1.8614943315754828,22.920767486323108,-19.610488379866347,8.0,23.04012899999997,-19.609473807000096,3.265619383762718,20.000081848630753,0.8725747015480552,0.24158442103997446,1931.709473807,83.84108760011729,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.999067275764503,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [16.4, 24.08, 1912.1], 0]]",[],[],[]
269.683,0.016999999999995907,1.540511,22.955446,0.756667935580855,1.5,22.96,0.8,8,50,1338.2,22.0,151.97,1338.2,2.7648052774268725,22.950551395628352,-19.243517828810287,8.0,23.168129000000125,-19.239807742999645,3.267943224773988,20.00018576439114,0.8714468519567159,-1406.5656057649596,1357.4398077429996,58.59082568743433,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.9964756785805,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [22.0, 151.97, 1338.2], 0]]",[],[],[]
269.7,0.016999999999995907,1.538284,22.981054,1.147133121420261,1.5,22.98,1.1,6.9,24.04,2279.5,6.9,24.04,2279.5,3.608403949642053,22.9975530853446,-18.85295894072211,8.0,23.304129000000092,-18.84479354999974,3.3501958031121384,20.00009206214237,0.8696617413131492,1.152964678040337,2298.34479355,98.62393027218442,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.99192667142,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [6.9, 24.04, 2279.5], 0]]",[],[],[]
269.717,0.016000000000019554,1.536777,23.006649,1.5380333214581667,1.5,23.01,1.5,8,28.53,1452.1,23.8,28.53,1452.1,4.363278404263963,23.0588959524885,-18.461479123900624,8.0,23.44012900000006,-18.447467356999834,3.4466760044794924,19.99951244535879,0.8673230707387991,-13.188565378959762,1470.5474673569997,62.736321432232565,"[[2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3]]",1,,19.985500678458,1,0,1,"[2, 3, 2, 3]","[[[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0], [[2, 3, 2, 3], [23.8, 28.53, 1452.1], 0]]","[[2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3]]","[{""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}, {""pair"": [2, 3, 2, 3], ""acc"": 23.8, ""vel"": 28.53, ""pos"": 1452.1, ""error"": 0}]",[]
269.733,0.016999999999995907,1.535999,23.03224,1.9063364129146172,1.5,23.03,1.9000000000000001,-7.0,50,1701.0,23.8,28.93,1452.6,5.129785030405248,23.128708406956807,-18.09197828902461,8.0,23.568129000000216,-18.071401292999372,3.5976366265728363,19.998314701939226,0.8646533282387701,-14.23619931495928,1470.6714012929992,62.40085503999854,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.977737705913988,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 28.93, 1452.6], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 28.93, ""pos"": 1452.6, ""error"": 0}]",[]
269.75,0.016999999999995907,1.535623,23.057829,2.298106444770023,1.5,23.06,2.3000000000000003,-5.8,50,3241.2,23.8,29.33,1453.1,5.854043958701305,23.215914752473676,-17.698048992169543,8.0,23.704129000000183,-17.669587099999468,3.7725350873801715,19.996155436939567,0.8613124078950608,-15.277285121959373,1470.7695870999994,62.04697869725515,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.967693544769492,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 29.33, 1453.1], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 29.33, ""pos"": 1453.1, ""error"": 0}]",[]
269.767,0.016000000000019554,1.535284,23.08181,2.6903114352934283,1.5,23.080000000000002,2.7,0.5,50,2796.6,23.8,29.71,1453.6,6.495379032050155,23.315433499771576,-17.302532532025552,8.0,23.84012900000015,-17.265460906999564,4.014233305119069,19.99284396731898,0.8574939842964898,-16.26175892895948,1470.8654609069995,61.697042868643464,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.955772342292992,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 29.71, 1453.6], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 29.71, ""pos"": 1453.6, ""error"": 0}]",[]
269.783,0.016999999999995907,1.534274,23.110558,3.05981691164588,1.5,23.11,3.1,2.5,50,3021.2,23.8,30.11,1454.1,7.141048433989477,23.419359564284505,-16.928654187512645,8.0,23.968129000000307,-16.882994842999096,4.241579856506213,19.988471099158524,0.853502037247926,-17.361992864958985,1470.982994842999,61.37245818574242,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.94281175464498,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 30.11, 1454.1], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 30.11, ""pos"": 1454.1, ""error"": 0}]",[]
269.8,0.016999999999995907,1.532776,23.134481,3.4529181002387856,1.5,23.13,3.5,-8,50,2252.9,23.8,30.51,1454.6,7.743578346136769,23.540757387662296,-16.529493193421192,8.0,24.104129000000274,-16.47438064999919,4.552223137814796,19.98241129365998,0.8488431771584696,-18.455278671959093,1471.074380649999,61.02997460103131,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.927298750237977,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 30.51, 1454.6], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 30.51, ""pos"": 1454.6, ""error"": 0}]",[]
269.817,0.016000000000019554,1.53109,23.158379,3.846425763370691,1.5,23.16,3.8000000000000003,1.9,16.96,699.7,23.8,30.89,1455.1,8.0,23.67239821954659,-16.128181370760014,8.0,24.24012900000024,-16.063454456999285,4.867042163504198,19.974607134130707,0.8437931361613134,-19.489002478959186,1471.1634544569993,60.69123866696356,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.909880220369978,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 30.89, 1455.1], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 30.89, ""pos"": 1455.1, ""error"": 0}]",[]
269.833,0.016999999999995907,1.529456,23.185442,4.217155806891144,1.5,23.19,4.2,-8,3.96,78.3,23.8,31.29,1455.6,8.0,23.800398219546747,-15.748398999246803,8.0,24.368129000000398,-15.674588392998805,5.172718285017417,19.965554806137945,0.8388748214196127,-20.641836414958686,1471.2745883929988,60.377002616531406,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.89174419988995,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 31.29, 1455.6], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 31.29, ""pos"": 1455.6, ""error"": 0}]",[]
269.85,0.016999999999995907,1.528018,23.210886,4.6115293272830495,1.5,23.21,4.6000000000000005,-8,50,2331.0,23.8,31.69,1456.1,8.0,23.936398219546714,-15.342636229514605,8.0,24.504129000000365,-15.259174199998897,5.534081054749613,19.954165556797655,0.8336327535068695,-21.787322221958785,1471.3591741999987,60.04535701717767,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.870703527281947,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 31.69, 1456.1], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 31.69, ""pos"": 1456.1, ""error"": 0}]",[]
269.867,0.01599999999996271,1.526422,23.236303,5.006335187883955,1.5,23.240000000000002,5.0,8,50,2215.1,23.8,32.07,1456.6,8.0,24.07239821954668,-14.93456145978241,8.0,24.640129000000332,-14.841448006998991,5.868662074481804,19.940896647666364,0.8283718334085403,-22.87029602895888,1471.4414480069988,59.71727859082958,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.847783194882947,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [23.8, 32.07, 1456.6], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 23.8, ""vel"": 32.07, ""pos"": 1456.6, ""error"": 0}]",[]
269.883,0.016999999999995907,1.524782,23.261692,5.378311417899087,1.5,23.26,5.4,-8,50,2574.5,-19.0,77.7,2574.5,8.0,24.200398219546383,-14.548379088270565,8.0,24.768129000000034,-14.446181942999909,6.209519445993614,19.926690506169653,0.8234034136708996,-335.51254871495985,2588.946181943,104.52732145988888,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2]]",1,,19.824493360898995,1,0,1,"[2, 2, 2, 2]","[[[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004], [[2, 2, 2, 2], [-19.0, 77.7, 2574.5], 1162.5767709000004]]","[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2]]","[{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}, {""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}]","[[{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}], [{""pair"": [2, 2, 2, 2], ""acc"": -19.0, ""vel"": 77.7, ""pos"": 2574.5, ""error"": 1162.5767709000004}]]"
269.9,0.016999999999995907,1.522849,23.287043,5.7739805128979915,1.5,23.29,5.800000000000001,8,50,3117.5,-19.0,77.38,2575.8,8.0,24.33639821954635,-14.135816318538376,8.0,24.904129,-14.02396775000001,6.548400965725811,19.909796831436367,0.8181077845547968,-331.9751345219599,2589.82396775,103.99175043423521,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.797948262898,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [-19.0, 77.38, 2575.8], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": -19.0, ""vel"": 77.38, ""pos"": 2575.8, ""error"": 0}]",[]
269.917,0.016000000000019554,1.520545,23.312349,6.170080295578396,1.5,23.31,6.2,-8,50,2238.3,-19.0,77.08,2577.0,8.0,24.472398219546317,-13.720941548806188,8.0,25.04012899999997,-13.59944155700011,6.918625735457994,19.891021844384582,0.8127941391742085,-328.64088332896,2590.5994415570003,103.4579111616,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,19.769521852578507,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [-19.0, 77.08, 2577.0], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": -19.0, ""vel"": 77.08, ""pos"": 2577.0, ""error"": 0}]",[]
