0x24e0,0x1607,0010010011100000,0001011000000111,0011001011100111,4
0x4265,0x018b,0100001001100101,0000000110001011,0100001111101110,3
0x8981,0xfd8b,1000100110000001,1111110110001011,0111010000001010,4
0xf668,0x2394,1111011001101000,0010001110010100,1101010111111100,4
0x13f4,0x9b81,0001001111110100,1001101110000001,1000100001110101,4|5
0xe6f7,0x08ba,1110011011110111,0000100010111010,1110111001001101,4|5
0xb990,0x0f07,1011100110010000,0000111100000111,1011011010010111,5|6
0x1fc9,0xe679,0001111111001001,1110011001111001,1111100110110000,3
0xc331,0x0105,1100001100110001,0000000100000101,1100001000110100,4
0x2de5,0xb7ec,0010110111100101,1011011111101100,1001101000001001,4|5
0x94f4,0x5500,1001010011110100,0101010100000000,1100000111110100,3
0x2fc4,0x20fc,0010111111000100,0010000011111100,0000111100111000,2
0xa8f8,0xfb6e,1010100011111000,1111101101101110,0101001110010110,5
0xf4f3,0x28be,1111010011110011,0010100010111110,1101110001001101,4|5
0x414f,0xae0d,0100000101001111,1010111000001101,1110111101000010,4
0x58ba,0x5cdd,0101100010111010,0101110011011101,0000010001100111,3
0x2399,0x0553,0010001110011001,0000010101010011,0010011011001010,5
0xeef0,0x8fe7,1110111011110000,1000111111100111,0110000100010111,4
0x99fd,0xa1b1,1001100111111101,1010000110110001,0011100001001100,3
0xdeab,0x4468,1101111010101011,0100010001101000,1001101011000011,4|5
0x14cb,0xaec2,0001010011001011,1010111011000010,1011101000001001,4|5
0x2a40,0x7bb7,0010101001000000,0111101110110111,0101000111110111,4
0xef73,0x0146,1110111101110011,0000000101000110,1110111000110101,4|5
0x7a95,0x417f,0111101010010101,0100000101111111,0011101111101010,4
0x13c4,0xbb18,0001001111000100,1011101100011000,1010100011011100,5
0x69e2,0xcfb9,0110100111100010,1100111110111001,1010011001011011,5|6
0x6ae2,0xde61,0110101011100010,1101111001100001,1011010010000011,4|5
0x0874,0xf527,0000100001110100,1111010100100111,1111110101010011,4|5
0xe9e2,0x7c08,1110100111100010,0111110000001000,1001010111101010,6
0x526a,0xe71d,0101001001101010,1110011100011101,1011010101110111,5|6
0x6366,0x793a,0110001101100110,0111100100111010,0001101001011100,4
0x8ccb,0xdba0,1000110011001011,1101101110100000,0101011101101011,6
0x2ecb,0x2a88,0010111011001011,0010101010001000,0000010001000011,3
0xcab9,0x0898,1100101010111001,0000100010011000,1100001000100001,3|4
0x6fb5,0xbff7,0110111110110101,1011111111110111,1101000001000010,4
0xae83,0xb870,1010111010000011,1011100001110000,0001011011110011,4
0x1a3a,0x3300,0001101000111010,0011001100000000,0010100100111010,5
0x8a85,0xe4ea,1000101010000101,1110010011101010,0110111001101111,4
0x8f2a,0xf65d,1000111100101010,1111011001011101,0111100101110111,4
0x4ff9,0xa64a,0100111111111001,1010011001001010,1110100110110011,4|5
0xe4fa,0xf3f2,1110010011111010,1111001111110010,0001011100001000,3
0x0cd3,0x9bfa,0000110011010011,1001101111111010,1001011100101001,5|6
0xa25d,0x58e5,1010001001011101,0101100011100101,1111101010111000,4
0xcbe0,0x2349,1100101111100000,0010001101001001,1110100010101001,5|6
0x319b,0x08f2,0011000110011011,0000100011110010,0011100101101001,5
0x7492,0x7f97,0111010010010010,0111111110010111,0000101100000101,4
0xcbef,0xad06,1100101111101111,1010110100000110,0110011011101001,5
0x0374,0x1da3,0000001101110100,0001110110100011,0001111011010111,4
0x1e7f,0x87f9,0001111001111111,1000011111111001,1001100110000110,4
0x3865,0x2354,0011100001100101,0010001101010100,0001101100110001,4
0xb2f9,0xadd5,1011001011111001,1010110111010101,0001111100101100,3
0x53d7,0x4b6e,0101001111010111,0100101101101110,0001100010111001,4
0x4555,0xfa8e,0100010101010101,1111101010001110,1011111111011011,3|4
0x4389,0x394c,0100001110001001,0011100101001100,0111101011000101,5
0x75c0,0x5aaa,0111010111000000,0101101010101010,0010111101101010,5
0xc8cf,0xb0af,1100100011001111,1011000010101111,0111100001100000,2
0x528c,0x1ad3,0101001010001100,0001101011010011,0100100001011111,4
0xbb5e,0x796d,1011101101011110,0111100101101101,1100001000110011,3|4
0x1004,0x185f,0001000000000100,0001100001011111,0000100001011011,4
0x00ea,0xe31b,0000000011101010,1110001100011011,1110001111110001,2|3
0xcdd5,0x1e17,1100110111010101,0001111000010111,1101001111000010,4
0xcfcd,0x0e49,1100111111001101,0000111001001001,1100000110000100,3
0x3273,0x208f,0011001001110011,0010000010001111,0001001011111100,3
0x1e72,0xa048,0001111001110010,1010000001001000,1011111000111010,4
0x0dc1,0xefb4,0000110111000001,1110111110110100,1110001001110101,4|5
0x2d31,0xf681,0010110100110001,1111011010000001,1101101110110000,4
0xa41f,0xa888,1010010000011111,1010100010001000,0000110010010111,4
0x0ece,0xe1a7,0000111011001110,1110000110100111,1110111101101001,4|5
0x899d,0xd698,1000100110011101,1101011010011000,0101111100000101,4
0xeaff,0x4370,1110101011111111,0100001101110000,1010100110001111,4|5
0x2f5d,0xf659,0010111101011101,1111011001011001,1101100100000100,4
0x8045,0x225c,1000000001000101,0010001001011100,1010001000011001,4|5
0xdacf,0x3617,1101101011001111,0011011000010111,1110110011011000,4
0x8675,0xdb30,1000011001110101,1101101100110000,0101110101000101,6
0x04b8,0xb443,0000010010111000,1011010001000011,1011000011111011,3|4
0xd63a,0x8e51,1101011000111010,1000111001010001,0101100001101011,5
0x0255,0x3223,0000001001010101,0011001000100011,0011000001110110,3
0x5be3,0xfb3a,0101101111100011,1111101100111010,1010000011011001,4|5
0xc23a,0x061d,1100001000111010,0000011000011101,1100010000100111,3|4
0xcf8f,0xa489,1100111110001111,1010010010001001,0110101100000110,4
0xd747,0xc992,1101011101000111,1100100110010010,0001111011010101,5
0xdafd,0x6dcf,1101101011111101,0110110111001111,1011011100110010,5
0x02d3,0x0323,0000001011010011,0000001100100011,0000000111110000,1
0xda15,0x6891,1101101000010101,0110100010010001,1011001010000100,5
0x410a,0x7b4a,0100000100001010,0111101101001010,0011101001000000,3
0xb79e,0xdf69,1011011110011110,1101111101101001,0110100011110111,4
0x8450,0xe308,1000010001010000,1110001100001000,0110011101011000,4
0x18bf,0x7642,0001100010111111,0111011001000010,0110111011111101,4
0x7aa0,0xfaf4,0111101010100000,1111101011110100,1000000001010100,4
0xdecb,0x32ad,1101111011001011,0011001010101101,1110110001100110,4
0x7424,0xcdaf,0111010000100100,1100110110101111,1011100110001011,4|5
0x31a2,0xeceb,0011000110100010,1110110011101011,1101110101001001,5|6
0xd1e3,0xae55,1101000111100011,1010111001010101,0111111110110110,3
0xd5e3,0x443c,1101010111100011,0100010000111100,1001000111011111,3|4
0xe010,0xc62a,1110000000010000,1100011000101010,0010011000111010,4
0x8fa6,0x1bc6,1000111110100110,0001101111000110,1001010001100000,4
0xeeac,0xf1a0,1110111010101100,1111000110100000,0001111100001100,2
0x13cf,0xf6e9,0001001111001111,1111011011101001,1110010100100110,5
0xdefc,0xb6c6,1101111011111100,1011011011000110,0110100000111010,4
0x8da9,0xae3d,1000110110101001,1010111000111101,0010001110010100,4
0x15ad,0x5689,0001010110101101,0101011010001001,0100001100100100,4
0x5c0b,0x1a4d,0101110000001011,0001101001001101,0100011001000110,4
0xffde,0x8522,1111111111011110,1000010100100010,0111101011111100,3
0x2381,0xe72c,0010001110000001,1110011100101100,1100010010101101,5|6
0x1c64,0x3ae0,0001110001100100,0011101011100000,0010011010000100,4
0xc799,0x2b48,1100011110011001,0010101101001000,1110110011010001,4|5
0x47b2,0x4a60,0100011110110010,0100101001100000,0000110111010010,4
0x0c57,0x0259,0000110001010111,0000001001011001,0000111000001110,2
0x5e42,0x6973,0101111001000010,0110100101110011,0011011100110001,4
0x0ee3,0xab6e,0000111011100011,1010101101101110,1010010110001101,5|6
0xce94,0x26ba,1100111010010100,0010011010111010,1110100000101110,4
0x7210,0xaffb,0111001000010000,1010111111111011,1101110111101011,4|5
0xafef,0x121d,1010111111101111,0001001000011101,1011110111110010,4
0x98ad,0x66d9,1001100010101101,0110011011011001,1111111001110100,3
0x2340,0xa736,0010001101000000,1010011100110110,1000010001110110,4
0xbe3c,0x5ca6,1011111000111100,0101110010100110,1110001010011010,5
0x2711,0x9ee1,0010011100010001,1001111011100001,1011100111110000,3
0xaba4,0xe439,1010101110100100,1110010000111001,0100111110011101,4
0xc693,0xadf4,1100011010010011,1010110111110100,0110101101100111,5
0x1afe,0x2470,0001101011111110,0010010001110000,0011111010001110,3
0x6e13,0x2b65,0110111000010011,0010101101100101,0100010101110110,5
0xc41a,0xbd7f,1100010000011010,1011110101111111,0111100101100101,5
0xd1b4,0x2de2,1101000110110100,0010110111100010,1111110001010110,4
0x48f6,0x0a23,0100100011110110,0000101000100011,0100001011010101,6
0x22e9,0xec79,0010001011101001,1110110001111001,1100111010010000,4
0x9c53,0x485e,1001110001010011,0100100001011110,1101010000001101,4|5
0xb7e1,0x4ed3,1011011111100001,0100111011010011,1111100100110010,4
0xe1aa,0xd21d,1110000110101010,1101001000011101,0011001110110111,4
0x10e2,0x8409,0001000011100010,1000010000001001,1001010011101011,5|6
0xc5ac,0x929c,1100010110101100,1001001010011100,0101011100110000,4
0xe381,0x78e9,1110001110000001,0111100011101001,1001101101101000,5
0xa30d,0xf3f3,1010001100001101,1111001111110011,0101000011111110,3
0xabeb,0x0dd8,1010101111101011,0000110111011000,1010011000110011,4|5
0xb732,0x7d00,1011011100110010,0111110100000000,1100101000110010,5
0x8c10,0xb7b4,1000110000010000,1011011110110100,0011101110100100,4
0xc083,0xb432,1100000010000011,1011010000110010,0111010010110001,5
0x7b24,0x2566,0111101100100100,0010010101100110,0101111001000010,4
0xde53,0x15a6,1101111001010011,0001010110100110,1100101111110101,4|5
0xe1a1,0x0773,1110000110100001,0000011101110011,1110011011010010,5
0xe8e4,0xa8e6,1110100011100100,1010100011100110,0100000000000010,2
0xd82d,0x3aba,1101100000101101,0011101010111010,1110001010010111,4|5
0x5402,0x9b13,0101010000000010,1001101100010011,1100111100010001,3|4
0xdf5f,0xfe56,1101111101011111,1111111001010110,0010000100001001,4
0x5613,0x16c0,0101011000010011,0001011011000000,0100000011010011,4
0x17c1,0xdfb1,0001011111000001,1101111110110001,1100100001110000,3
0x63ec,0x844b,0110001111101100,1000010001001011,1110011110100111,3|4
0xefff,0x9ed4,1110111111111111,1001111011010100,0111000100101011,5
0x2f92,0x9bc8,0010111110010010,1001101111001000,1011010001011010,6
0x2090,0xef9b,0010000010010000,1110111110011011,1100111100001011,3|4
0x2596,0xa1a6,0010010110010110,1010000110100110,1000010000110000,3
0x58c2,0xe780,0101100011000010,1110011110000000,1011111101000010,4
0xf941,0x4aee,1111100101000001,0100101011101110,1011001110101111,4|5
0xea76,0xcbad,1110101001110110,1100101110101101,0010000111011011,4
0x822f,0x950c,1000001000101111,1001010100001100,0001011100100011,4
0x2b2d,0x9e80,0010101100101101,1001111010000000,1011010110101101,6|7
0xd386,0x7d8e,1101001110000110,0111110110001110,1010111000001000,4
0xffc0,0x8e50,1111111111000000,1000111001010000,0111000110010000,3
0x1b15,0xc115,0001101100010101,1100000100010101,1101101000000000,3
0x9a75,0x0e2b,1001101001110101,0000111000101011,1001010001011110,5
0x0e42,0xcdeb,0000111001000010,1100110111101011,1100001110101001,4|5
0x699d,0xff1c,0110100110011101,1111111100011100,1001011010000001,4|5
0xf891,0xc508,1111100010010001,1100010100001000,0011110110011001,4
0x71bb,0x677f,0111000110111011,0110011101111111,0001011011000100,4
0x8846,0xd5fa,1000100001000110,1101010111111010,0101110110111100,4
0x1d2c,0x5223,0001110100101100,0101001000100011,0100111100001111,3
0x59f3,0x18e1,0101100111110011,0001100011100001,0100000100010010,4
0xdd19,0x35f2,1101110100011001,0011010111110010,1110100011101011,4|5
0x3c92,0xa805,0011110010010010,1010100000000101,1001010010010111,5|6
0x4918,0xb899,0100100100011000,1011100010011001,1111000110000001,2|3
0x28c2,0x90b2,0010100011000010,1001000010110010,1011100001110000,3
0x9b4c,0x888a,1001101101001100,1000100010001010,0001001111000110,3
0x34af,0xf164,0011010010101111,1111000101100100,1100010111001011,4|5
0x627b,0xd437,0110001001111011,1101010000110111,1011011001001100,5
0x9cf3,0xada3,1001110011110011,1010110110100011,0011000101010000,4
0xa423,0xd190,1010010000100011,1101000110010000,0111010110110011,5
0xe3f3,0xbc8c,1110001111110011,1011110010001100,0101111101111111,3
0x5fb7,0xe6d5,0101111110110111,1110011011010101,1011100101100010,5
0x3231,0x9215,0011001000110001,1001001000010101,1010000000100100,4
0x3207,0xa7c8,0011001000000111,1010011111001000,1001010111001111,4|5
0x5f33,0xa1d3,0101111100110011,1010000111010011,1111111011100000,2
0x2d97,0xb42e,0010110110010111,1011010000101110,1001100110111001,4|5
0x2a26,0x2252,0010101000100110,0010001001010010,0000100001110100,3
0xc9ed,0xbd0d,1100100111101101,1011110100001101,0111010011100000,3
0xb9ac,0x33b1,1011100110101100,0011001110110001,1000101000011101,4|5
0x8a9d,0xf8a4,1000101010011101,1111100010100100,0111001000111001,4
0x76bc,0x4f5d,0111011010111100,0100111101011101,0011100111100001,3
0x7168,0xe28a,0111000101101000,1110001010001010,1001001111100010,4
0xf360,0x8e75,1111001101100000,1000111001110101,0111110100010101,5
0x49bc,0x4fc8,0100100110111100,0100111111001000,0000011001110100,3
0x632d,0x7dcb,0110001100101101,0111110111001011,0001111011100110,3
0xdb21,0x4ae5,1101101100100001,0100101011100101,1001000111000100,4
0xa580,0xc424,1010010110000000,1100010000100100,0110000110100100,4
0x9edd,0xf81d,1001111011011101,1111100000011101,0110011011000000,3
0x2a90,0x23f6,0010101010010000,0010001111110110,0000100101100110,4
0xeb08,0xac75,1110101100001000,1010110001110101,0100011101111101,4
0x7ce0,0x58d1,0111110011100000,0101100011010001,0010010000110001,4
0xc831,0x58b9,1100100000110001,0101100010111001,1001000010001000,4
0x4578,0x1d70,0100010101111000,0001110101110000,0101100000001000,3
0xd622,0x5d69,1101011000100010,0101110101101001,1000101101001011,5|6
0x6e76,0x0c1a,0110111001110110,0000110000011010,0110001001101100,4
0x5b9d,0x04ff,0101101110011101,0000010011111111,0101111101100010,4
0x9aeb,0x20e2,1001101011101011,0010000011100010,1011101000001001,4|5
0xee6e,0x4a3b,1110111001101110,0100101000111011,1010010001010101,6|7
0x67ef,0x568d,0110011111101111,0101011010001101,0011000101100010,4
0x599c,0x3043,0101100110011100,0011000001000011,0110100111011111,4
0x3d7f,0x7b4f,0011110101111111,0111101101001111,0100011000110000,3
0x3fc7,0xf69d,0011111111000111,1111011010011101,1100100101011010,6
0xa691,0xbf57,1010011010010001,1011111101010111,0001100111000110,3
0xd6bf,0xbbae,1101011010111111,1011101110101110,0110110100010001,5
0x5af7,0x0ddf,0101101011110111,0000110111011111,0101011100101000,5
0x9073,0x8943,1001000001110011,1000100101000011,0001100100110000,3
0xfec9,0x97bd,1111111011001001,1001011110111101,0110100101110100,5
0x8f05,0x58fc,1000111100000101,0101100011111100,1101011111111001,3|4
0x8265,0x3621,1000001001100101,0011011000100001,1011010001000100,5
0xd1b2,0x968c,1101000110110010,1001011010001100,0100011100111110,3
0xda22,0xaf40,1101101000100010,1010111101000000,0111010101100010,5
0x446e,0x62a6,0100010001101110,0110001010100110,0010011011001000,4
0x528b,0x1ce6,0101001010001011,0001110011100110,0100111001101101,5
0x2869,0x5c58,0010100001101001,0101110001011000,0111010000110001,4
0x67ac,0x5632,0110011110101100,0101011000110010,0011000110011110,3
0x5faa,0xfc4d,0101111110101010,1111110001001101,1010001111100111,3|4
0x8718,0x2662,1000011100011000,0010011001100010,1010000101111010,5
0x7720,0x97a7,0111011100100000,1001011110100111,1110000010000111,2|3
0x0b7f,0x950b,0000101101111111,1001010100001011,1001111001110100,4
0xe23a,0x4c2d,1110001000111010,0100110000101101,1010111000010111,4|5
0xa8c2,0x005f,1010100011000010,0000000001011111,1010100010011101,5|6
0xcd78,0x4070,1100110101111000,0100000001110000,1000110100001000,4
0x429a,0x0a42,0100001010011010,0000101001000010,0100100011011000,4
0x8eeb,0xa1e9,1000111011101011,1010000111101001,0010111100000010,3
0x9049,0x1c57,1001000001001001,0001110001010111,1000110000011110,3
0x111a,0xb31f,0001000100011010,1011001100011111,1010001000000101,4|5
0x6b78,0x5ea8,0110101101111000,0101111010101000,0011010111010000,4
0xba42,0xa5c6,1011101001000010,1010010111000110,0001111110000100,2
0x9794,0x28c1,1001011110010100,0010100011000001,1011111101010101,5|6
0xffb3,0xbe08,1111111110110011,1011111000001000,0100000110111011,4
0x60d9,0x68e6,0110000011011001,0110100011100110,0000100000111111,2
0x2737,0x533a,0010011100110111,0101001100111010,0111010000001101,4
0x1ba9,0xfa43,0001101110101001,1111101001000011,1110000111101010,4
0x9360,0x6827,1001001101100000,0110100000100111,1111101101000111,3|4
0x94de,0x0f9d,1001010011011110,0000111110011101,1001101101000011,4|5
0x892f,0x859e,1000100100101111,1000010110011110,0000110010110001,4
0x86e6,0xbf81,1000011011100110,1011111110000001,0011100101100111,4
0x8898,0xb859,1000100010011000,1011100001011001,0011000011000001,3
0x9cf2,0x6808,1001110011110010,0110100000001000,1111010011111010,4
0x1ecf,0x0766,0001111011001111,0000011101100110,0001100110101001,5
0x39fe,0xe01d,0011100111111110,1110000000011101,1101100111100011,3|4
0x8199,0x9806,1000000110011001,1001100000000110,0001100110011111,3
0xf0d9,0x7d85,1111000011011001,0111110110000101,1000110101011100,5
0xe03d,0xad40,1110000000111101,1010110101000000,0100110101111101,5
0xcc38,0x500e,1100110000111000,0101000000001110,1001110000110110,4
0x23f1,0xb4c4,0010001111110001,1011010011000100,1001011100110101,5|6
0x083a,0x463b,0000100000111010,0100011000111011,0100111000000001,3
0x22e9,0x01bb,0010001011101001,0000000110111011,0010001101010010,5
0xe0f6,0xf9b3,1110000011110110,1111100110110011,0001100101000101,5
0x327b,0x9977,0011001001111011,1001100101110111,1010101100001100,5
0x96bb,0xc30e,1001011010111011,1100001100001110,0101010110110101,7
0x5aec,0x60d4,0101101011101100,0110000011010100,0011101000111000,3
0xfa13,0xfd05,1111101000010011,1111110100000101,0000011100010110,3
0x56ff,0x6b5d,0101011011111111,0110101101011101,0011110110100010,4
0x7420,0x837c,0111010000100000,1000001101111100,1111011101011100,4
0x14de,0xa448,0001010011011110,1010010001001000,1011000010010110,5
0xf031,0xa2ab,1111000000110001,1010001010101011,0101001010011010,6
0x120d,0x7a11,0001001000001101,0111101000010001,0110100000011100,3
0xe949,0x4fb3,1110100101001001,0100111110110011,1010011011111010,5
0x124d,0xdffb,0001001001001101,1101111111111011,1100110110110110,5
0x018d,0x7304,0000000110001101,0111001100000100,0111001010001001,5
0xb8d1,0xa291,1011100011010001,1010001010010001,0001101001000000,3
0xec22,0xf4df,1110110000100010,1111010011011111,0001100011111101,3
0x42d0,0xecb6,0100001011010000,1110110010110110,1010111001100110,5
0xe594,0x1345,1110010110010100,0001001101000101,1111011011010001,4|5
0x408c,0x149d,0100000010001100,0001010010011101,0101010000010001,5
0xdf8e,0x6813,1101111110001110,0110100000010011,1011011110011101,4|5
0x2853,0x40e0,0010100001010011,0100000011100000,0110100010110011,5
0x075b,0x775f,0000011101011011,0111011101011111,0111000000000100,2
0x5fd7,0xbef7,0101111111010111,1011111011110111,1110000100100000,3
0x3af3,0xa1b8,0011101011110011,1010000110111000,1001101101001011,5|6
0x8ebb,0x7924,1000111010111011,0111100100100100,1111011110011111,2|3
0x6650,0x7883,0110011001010000,0111100010000011,0001111011010011,4
0x630b,0xb09f,0110001100001011,1011000010011111,1101001110010100,5
0xd947,0x00f5,1101100101000111,0000000011110101,1101100110110010,5
0x66dd,0xb5ea,0110011011011101,1011010111101010,1101001100110111,4|5
0x8f61,0x3f86,1000111101100001,0011111110000110,1011000011100111,3|4
0xc12d,0x93d6,1100000100101101,1001001111010110,0101001011111011,5
0x3a4a,0x7585,0011101001001010,0111010110000101,0100111111001111,3
0xfb77,0xbfb7,1111101101110111,1011111110110111,0100010011000000,3
0x7acc,0x76df,0111101011001100,0111011011011111,0000110000010011,3
0x4fbd,0xe70d,0100111110111101,1110011100001101,1010100010110000,5
0xcb41,0x244a,1100101101000001,0010010001001010,1110111100001011,3|4
0xd7ff,0x2bc0,1101011111111111,0010101111000000,1111110000111111,1|2
0x06d3,0x07c7,0000011011010011,0000011111000111,0000000100010100,3
0x97f2,0x7d25,1001011111110010,0111110100100101,1110101011010111,5|6
0x2ec2,0x9d03,0010111011000010,1001110100000011,1011001111000001,3|4
0xd791,0xab10,1101011110010001,1010101100010000,0111110010000001,3
0x67a8,0xfca0,0110011110101000,1111110010100000,1001101100001000,4
0x6f0d,0x27fa,0110111100001101,0010011111111010,0100100011110111,4
0x79e4,0x895d,0111100111100100,1000100101011101,1111000010111001,3|4
0xbd32,0x0891,1011110100110010,0000100010010001,1011010110100011,5|6
0xc287,0xc2cb,1100001010000111,1100001011001011,0000000001001100,2
0xc9ae,0x8d39,1100100110101110,1000110100111001,0100010010010111,5
0x5971,0xb6fc,0101100101110001,1011011011111100,1110111110001101,3|4
0x1b23,0x806d,0001101100100011,1000000001101101,1001101101001110,5
0x1a23,0x423a,0001101000100011,0100001000111010,0101100000011001,4
0x31b8,0xa71a,0011000110111000,1010011100011010,1001011010100010,6
0x7dbd,0xf712,0111110110111101,1111011100010010,1000101010101111,5|6
0x25a9,0x41ee,0010010110101001,0100000111101110,0110010001000111,4
0xe7bc,0x6f8f,1110011110111100,0110111110001111,1000100000110011,3|4
0xffe9,0x0904,1111111111101001,0000100100000100,1111011011101101,4|5
0x363e,0xf5a6,0011011000111110,1111010110100110,1100001110011000,3
0xebe8,0xc563,1110101111101000,1100010101100011,0010111010001011,5
0x6e23,0x0d32,0110111000100011,0000110100110010,0110001100010001,4
0x44d3,0x5222,0100010011010011,0101001000100010,0001011011110001,4
0xde10,0xada9,1101111000010000,1010110110101001,0111001110111001,4
0xbf28,0x48df,1011111100101000,0100100011011111,1111011111110111,2|3
0x09a6,0x5c54,0000100110100110,0101110001010100,0101010111110010,5
0x1de8,0x62c8,0001110111101000,0110001011001000,0111111100100000,2
0xb3fe,0x4af7,1011001111111110,0100101011110111,1111100100001001,3|4
0x6b77,0x6739,0110101101110111,0110011100111001,0000110001001110,3
0xebdb,0x1f28,1110101111011011,0001111100101000,1111010011110011,3|4
0x5f8b,0xfa2c,0101111110001011,1111101000101100,1010010110100111,5|6
0x57ac,0x0534,0101011110101100,0000010100110100,0101001010011000,5
0x8e80,0x0495,1000111010000000,0000010010010101,1000101000010101,5|6
0x3af8,0x5708,0011101011111000,0101011100001000,0110110111110000,3
0x4cfc,0xc22a,0100110011111100,1100001000101010,1000111011010110,5
0x404f,0xbaf2,0100000001001111,1011101011110010,1111101010111101,4|5
0x8b92,0xd337,1000101110010010,1101001100110111,0101100010100101,6
0x9d63,0xc064,1001110101100011,1100000001100100,0101110100000111,4
0xc4dc,0xf908,1100010011011100,1111100100001000,0011110111010100,4
