SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Mitigated_Prec_Acc,Mitigated_Prec_Vel,Mitigated_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc_Attacked,Ego_Vel_Attacked,Ego_Pos_Attacked,Ego_Acc_Miti,Ego_Vel_Miti,Ego_Pos_Miti,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap_Attacked,Space_Headway_Attacked,Time_Headway_Attacked,Safe_Gap_Miti,Space_Headway_Miti,Time_Headway_Miti,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Under_Attack,Bad_Message,Mitigation_Applied,Best_Bit_Flip_Pair,All_Corrections,Perfect_Candidate_List,Miti_List,Miti_List_2D,Confidence
269.65,0.016999999999995907,1.545161,22.904129,0.0,1.5,22.900000000000002,0.0,1.5,104.82,0.0,1.5,22.9,0.0,0.9787344895947642,22.904129,-20.0,2.1189669895944894,22.904129,-20.0,0.9787344895947638,22.904129,-20.0,3.3022332280400595,20.0,0.8732050015960005,-120.17214177195993,20.0,0.8732050015960005,3.3022332280400666,20.0,0.8732050015960005,"[[3, 12, 0, 6], [0, 6, 0, 12], [0, 6, 1, 12], [0, 6, 2, 12], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[3, 12, 0, 6]","[[[3, 12, 0, 6], [1.5, 22.9, 0.0], 0], [[0, 6, 0, 12], [4.7, 22.9, 0.0], 0], [[0, 6, 1, 12], [1.5, 22.98, 0.0], 0], [[0, 6, 2, 12], [1.5, 22.9, 0.4], 0]]","[[3, 12, 0, 6], [0, 6, 1, 12], [0, 6, 2, 12], [0, 6, 0, 12]]","[{""pair"": [3, 12, 0, 6], ""acc"": 1.5, ""vel"": 22.9, ""pos"": 0.0, ""error"": 0}, {""pair"": [0, 6, 1, 12], ""acc"": 1.5, ""vel"": 22.98, ""pos"": 0.0, ""error"": 0}, {""pair"": [0, 6, 2, 12], ""acc"": 1.5, ""vel"": 22.9, ""pos"": 0.4, ""error"": 0}, {""pair"": [0, 6, 0, 12], ""acc"": 4.7, ""vel"": 22.9, ""pos"": 0.0, ""error"": 0}]",[],0
269.667,0.016000000000019554,1.543022,22.92981,0.38959346876440615,1.5,22.93,0.4,14.3,22.93,6.8,1.5,22.93,0.4,1.8614943315754828,22.920767486323108,-19.610488379866347,4.16966313406234,22.940151438823097,-19.610323616270097,1.8614943315754826,22.920767486323108,-19.610488379866347,3.265619383762718,20.000081848630753,0.8725747015480552,3.323118146140897,19.999917085034504,0.8718302116867178,3.265619383762718,20.000081848630753,0.8725747015480552,"[[3, 0, 0, 14], [3, 0, 1, 14], [0, 0, 0, 14], [0, 0, 1, 14], [1, 0, 0, 14], [1, 0, 1, 14], [2, 0, 0, 14], [2, 0, 1, 14], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[1, 0, 0, 14]","[[[3, 0, 0, 14], [1.5, 22.93, 6.8], 6.039407999999524], [[3, 0, 1, 14], [14.3, 22.61, 6.8], 6.3474079999995805], [[0, 0, 0, 14], [1.5, 21.65, 6.8], 7.307407999999581], [[0, 0, 1, 14], [14.3, 21.33, 6.8], 7.627407999999582], [[1, 0, 0, 14], [1.5, 22.93, 0.4], 0.0394079999995236], [[1, 0, 1, 14], [14.3, 22.61, 0.4], 0.3474079999995803], [[2, 0, 0, 14], [1.5, 22.93, 6.8], 6.039407999999524], [[2, 0, 1, 14], [14.3, 22.61, 6.8], 6.3474079999995805]]","[[1, 0, 0, 14], [3, 0, 0, 14], [0, 0, 0, 14]]","[{""pair"": [1, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 0.4, ""error"": 0.0394079999995236}, {""pair"": [3, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.039407999999524}, {""pair"": [0, 0, 0, 14], ""acc"": 1.5, ""vel"": 21.65, ""pos"": 6.8, ""error"": 7.307407999999581}]","[[{""pair"": [3, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.439407999999523}, {""pair"": [3, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.50612799999958}, {""pair"": [3, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.039407999999524}, {""pair"": [3, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.47819839999964}], [{""pair"": [3, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.74740799999958}, {""pair"": [3, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.8261279999995805}, {""pair"": [3, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.3474079999995805}, {""pair"": [3, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.798198399999641}], [{""pair"": [0, 0, 0, 14], ""acc"": 1.5, ""vel"": 21.65, ""pos"": 6.8, ""error"": 7.707407999999581}, {""pair"": [0, 0, 0, 14], ""acc"": 1.5, ""vel"": 21.65, ""pos"": 6.8, ""error"": 7.786127999999581}, {""pair"": [0, 0, 0, 14], ""acc"": 1.5, ""vel"": 21.65, ""pos"": 6.8, ""error"": 7.307407999999581}, {""pair"": [0, 0, 0, 14], ""acc"": 1.5, ""vel"": 21.65, ""pos"": 6.8, ""error"": 7.758198399999642}], [{""pair"": [0, 0, 1, 14], ""acc"": 14.3, ""vel"": 21.33, ""pos"": 6.8, ""error"": 8.027407999999582}, {""pair"": [0, 0, 1, 14], ""acc"": 14.3, ""vel"": 21.33, ""pos"": 6.8, ""error"": 8.106127999999583}, {""pair"": [0, 0, 1, 14], ""acc"": 14.3, ""vel"": 21.33, ""pos"": 6.8, ""error"": 7.627407999999582}, {""pair"": [0, 0, 1, 14], ""acc"": 14.3, ""vel"": 21.33, ""pos"": 6.8, ""error"": 8.078198399999643}], [{""pair"": [1, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 0.4, ""error"": 0.0394079999995236}, {""pair"": [1, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 0.4, ""error"": 0.10612799999958022}, {""pair"": [1, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 0.4, ""error"": 0.37259200000042003}, {""pair"": [1, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 0.4, ""error"": 0.07819839999964084}], [{""pair"": [1, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 0.4, ""error"": 0.3474079999995803}, {""pair"": [1, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 0.4, ""error"": 0.4261279999995805}, {""pair"": [1, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 0.4, ""error"": 0.6805920000004767}, {""pair"": [1, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 0.4, ""error"": 0.39819839999964113}], [{""pair"": [2, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.439407999999523}, {""pair"": [2, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.50612799999958}, {""pair"": [2, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.039407999999524}, {""pair"": [2, 0, 0, 14], ""acc"": 1.5, ""vel"": 22.93, ""pos"": 6.8, ""error"": 6.47819839999964}], [{""pair"": [2, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.74740799999958}, {""pair"": [2, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.8261279999995805}, {""pair"": [2, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.3474079999995805}, {""pair"": [2, 0, 1, 14], ""acc"": 14.3, ""vel"": 22.61, ""pos"": 6.8, ""error"": 6.798198399999641}]]",1
269.683,0.016999999999995907,1.540511,22.955446,0.756667935580855,1.5,22.96,0.8,-24.1,22.96,52.0,1.5,22.96,0.8,2.7648052774268725,22.950551395628352,-19.243517828810287,8.0,23.006866048968178,-19.242747476367317,2.764805277426872,22.950551395628352,-19.243517828810287,3.267943224773988,20.00018576439114,0.8714468519567159,3.4353294420946057,19.99941541194817,0.8692802996019144,3.267943224773988,20.00018576439114,0.8714468519567159,"[[0, 15, 1, 3], [1, 15, 1, 3], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[0, 15, 1, 3]","[[[0, 15, 1, 3], [1.5, 22.96, 0.8], 0.014473250000101245], [[1, 15, 1, 3], [-24.1, 22.32, 0.8], 0.6454732500000873]]","[[0, 15, 1, 3]]","[{""pair"": [0, 15, 1, 3], ""acc"": 1.5, ""vel"": 22.96, ""pos"": 0.8, ""error"": 0.014473250000101245}]","[[{""pair"": [0, 15, 1, 3], ""acc"": 1.5, ""vel"": 22.96, ""pos"": 0.8, ""error"": 0.014473250000101245}, {""pair"": [0, 15, 1, 3], ""acc"": 1.5, ""vel"": 22.96, ""pos"": 0.8, ""error"": 6.394526749999914}, {""pair"": [0, 15, 1, 3], ""acc"": 1.5, ""vel"": 22.96, ""pos"": 0.8, ""error"": 7.65276674999992}], [{""pair"": [1, 15, 1, 3], ""acc"": -24.1, ""vel"": 22.32, ""pos"": 0.8, ""error"": 0.6454732500000873}, {""pair"": [1, 15, 1, 3], ""acc"": -24.1, ""vel"": 22.32, ""pos"": 0.8, ""error"": 7.0255267499999}, {""pair"": [1, 15, 1, 3], ""acc"": -24.1, ""vel"": 22.32, ""pos"": 0.8, ""error"": 7.012766749999919}]]",2
269.7,0.016999999999995907,1.538284,22.981054,1.147133121420261,1.5,22.98,1.1,1.5,21.7,1.1,1.5,22.98,1.1,3.608403949642053,22.9975530853446,-18.85295894072211,8.0,23.142866048968145,-18.850474753534954,3.6084039496420526,22.9975530853446,-18.85295894072211,3.3501958031121384,20.00009206214237,0.8696617413131492,7.358177164926964,19.997607874955214,0.864093834905415,3.3501958031121384,20.00009206214237,0.8696617413131492,"[[0, 0, 0, 4], [0, 0, 2, 4], [1, 0, 0, 4], [1, 0, 2, 4], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[0, 0, 2, 4]","[[[0, 0, 0, 4], [1.5, 2.5, 1.1], 20.5760367499999], [[0, 0, 2, 4], [1.5, 22.98, 1.1], 0.0960367499999002], [[1, 0, 0, 4], [1.5, 1.22, 7.5], 28.07496325000009], [[1, 0, 2, 4], [1.5, 21.7, 7.5], 7.59496325000009]]","[[0, 0, 2, 4]]","[{""pair"": [0, 0, 2, 4], ""acc"": 1.5, ""vel"": 22.98, ""pos"": 1.1, ""error"": 0.0960367499999002}]","[[{""pair"": [0, 0, 0, 4], ""acc"": 1.5, ""vel"": 2.5, ""pos"": 1.1, ""error"": 20.5760367499999}], [{""pair"": [0, 0, 2, 4], ""acc"": 1.5, ""vel"": 22.98, ""pos"": 1.1, ""error"": 0.0960367499999002}], [{""pair"": [1, 0, 0, 4], ""acc"": 1.5, ""vel"": 1.22, ""pos"": 7.5, ""error"": 28.07496325000009}], [{""pair"": [1, 0, 2, 4], ""acc"": 1.5, ""vel"": 21.7, ""pos"": 7.5, ""error"": 7.59496325000009}]]",3
269.717,0.016000000000019554,1.536777,23.006649,1.5380333214581667,1.5,23.01,1.5,1.3,23.01,1.5,1.5,23.01,1.5,4.363278404263963,23.0588959524885,-18.461479123900624,8.0,23.278866048968112,-18.45589003070259,4.363278404263962,23.0588959524885,-18.461479123900624,3.4466760044794924,19.99951244535879,0.8673230707387991,4.105730637759315,19.993923352160756,0.8588873405647279,3.4466760044794924,19.99951244535879,0.8673230707387991,"[[3, 5, 0, 8], [3, 5, 1, 8], [3, 5, 2, 8], [2, 5, 0, 8], [2, 5, 1, 8], [2, 5, 2, 8], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[3, 5, 0, 8]","[[[3, 5, 0, 8], [1.5, 23.01, 1.5], 0.03812799999952188], [[3, 5, 1, 8], [1.3, 23.01, 1639.9], 1638.4381279999998], [[3, 5, 2, 8], [1.3, 23.01, 1.5], 0.03812799999952188], [[2, 5, 0, 8], [1.5, 23.01, 1.5], 0.03812799999952188], [[2, 5, 1, 8], [1.3, 23.01, 1639.9], 1638.4381279999998], [[2, 5, 2, 8], [1.3, 23.01, 1.5], 0.03812799999952188]]","[[3, 5, 0, 8]]","[{""pair"": [3, 5, 0, 8], ""acc"": 1.5, ""vel"": 23.01, ""pos"": 1.5, ""error"": 0.03812799999952188}]","[[{""pair"": [3, 5, 0, 8], ""acc"": 1.5, ""vel"": 23.01, ""pos"": 1.5, ""error"": 0.03812799999952188}], [{""pair"": [3, 5, 1, 8], ""acc"": 1.3, ""vel"": 23.01, ""pos"": 1639.9, ""error"": 1638.4381279999998}], [{""pair"": [3, 5, 2, 8], ""acc"": 1.3, ""vel"": 23.01, ""pos"": 1.5, ""error"": 0.03812799999952188}], [{""pair"": [2, 5, 0, 8], ""acc"": 1.5, ""vel"": 23.01, ""pos"": 1.5, ""error"": 0.03812799999952188}], [{""pair"": [2, 5, 1, 8], ""acc"": 1.3, ""vel"": 23.01, ""pos"": 1639.9, ""error"": 1638.4381279999998}], [{""pair"": [2, 5, 2, 8], ""acc"": 1.3, ""vel"": 23.01, ""pos"": 1.5, ""error"": 0.03812799999952188}]]",3
269.733,0.016999999999995907,1.535999,23.03224,1.9063364129146172,1.5,23.03,1.9000000000000001,1.5,23.03,1845.1,1.5,23.03,1.9,5.129785030405248,23.128708406956807,-18.09197828902461,8.0,23.40686604896827,-18.082404173918643,5.129785030405248,23.128708406956807,-18.09197828902461,3.5976366265728363,19.998314701939226,0.8646533282387701,4.43446649454329,19.98874058683326,0.8539691108162824,3.5976366265728363,19.998314701939226,0.8646533282387701,"[[3, 5, 3, 8], [3, 5, 0, 8], [3, 5, 1, 8], [3, 8, 1, 5], [1, 5, 0, 8], [1, 5, 1, 8], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[1, 5, 1, 8]","[[[3, 5, 3, 8], [1.5, 23.03, 1845.1], 1843.21411325], [[3, 5, 0, 8], [1.3, 23.03, 1845.1], 1843.21411325], [[3, 5, 1, 8], [1.5, 23.03, 206.7], 204.81411325000008], [[3, 8, 1, 5], [1.5, 23.03, 1640.3], 1638.4141132500001], [[1, 5, 0, 8], [1.3, 23.03, 1640.3], 1638.4141132500001], [[1, 5, 1, 8], [1.5, 23.03, 1.9], 0.014113250000088451]]","[[1, 5, 1, 8]]","[{""pair"": [1, 5, 1, 8], ""acc"": 1.5, ""vel"": 23.03, ""pos"": 1.9, ""error"": 0.014113250000088451}]","[[{""pair"": [3, 5, 3, 8], ""acc"": 1.5, ""vel"": 23.03, ""pos"": 1845.1, ""error"": 1843.21411325}], [{""pair"": [3, 5, 0, 8], ""acc"": 1.3, ""vel"": 23.03, ""pos"": 1845.1, ""error"": 1843.21411325}], [{""pair"": [3, 5, 1, 8], ""acc"": 1.5, ""vel"": 23.03, ""pos"": 206.7, ""error"": 204.81411325000008}], [{""pair"": [3, 8, 1, 5], ""acc"": 1.5, ""vel"": 23.03, ""pos"": 1640.3, ""error"": 1638.4141132500001}], [{""pair"": [1, 5, 0, 8], ""acc"": 1.3, ""vel"": 23.03, ""pos"": 1640.3, ""error"": 1638.4141132500001}], [{""pair"": [1, 5, 1, 8], ""acc"": 1.5, ""vel"": 23.03, ""pos"": 1.9, ""error"": 0.014113250000088451}]]",3
269.75,0.016999999999995907,1.535623,23.057829,2.298106444770023,1.5,23.06,2.3000000000000003,1.5,28.18,53.5,1.5,23.06,2.3,5.854043958701305,23.215914752473676,-17.698048992169543,8.0,23.542866048968236,-17.683331451086282,5.854043958701305,23.215914752473676,-17.698048992169543,3.7725350873801715,19.996155436939567,0.8613124078950608,-11.636079532624347,19.981437895856306,0.8487258031496973,3.7725350873801715,19.996155436939567,0.8613124078950608,"[[3, 2, 3, 3], [3, 2, 1, 3], [3, 3, 0, 2], [3, 3, 2, 2], [3, 4, 1, 2], [1, 2, 0, 4], [0, 2, 1, 3], [2, 2, 1, 3], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[0, 2, 1, 3]","[[[3, 2, 3, 3], [1.5, 28.18, 53.5], 56.3327732500001], [[3, 2, 1, 3], [1.5, 28.18, 2.3], 5.132773250000099], [[3, 3, 0, 2], [1.5, 23.06, 53.5], 51.2127732500001], [[3, 3, 2, 2], [1.5, 28.18, 53.5], 56.3327732500001], [[3, 4, 1, 2], [1.5, 28.18, 79.1], 81.93277325000008], [[1, 2, 0, 4], [1.5, 7.7, 79.1], 92.16377325000008], [[0, 2, 1, 3], [1.5, 23.06, 2.3], 0.012773250000098102], [[2, 2, 1, 3], [1.5, 28.18, 2.3], 5.132773250000099]]","[[0, 2, 1, 3]]","[{""pair"": [0, 2, 1, 3], ""acc"": 1.5, ""vel"": 23.06, ""pos"": 2.3, ""error"": 0.012773250000098102}]","[[{""pair"": [3, 2, 3, 3], ""acc"": 1.5, ""vel"": 28.18, ""pos"": 53.5, ""error"": 56.3327732500001}], [{""pair"": [3, 2, 1, 3], ""acc"": 1.5, ""vel"": 28.18, ""pos"": 2.3, ""error"": 5.132773250000099}], [{""pair"": [3, 3, 0, 2], ""acc"": 1.5, ""vel"": 23.06, ""pos"": 53.5, ""error"": 51.2127732500001}], [{""pair"": [3, 3, 2, 2], ""acc"": 1.5, ""vel"": 28.18, ""pos"": 53.5, ""error"": 56.3327732500001}], [{""pair"": [3, 4, 1, 2], ""acc"": 1.5, ""vel"": 28.18, ""pos"": 79.1, ""error"": 81.93277325000008}], [{""pair"": [1, 2, 0, 4], ""acc"": 1.5, ""vel"": 7.7, ""pos"": 79.1, ""error"": 92.16377325000008}], [{""pair"": [0, 2, 1, 3], ""acc"": 1.5, ""vel"": 23.06, ""pos"": 2.3, ""error"": 0.012773250000098102}], [{""pair"": [2, 2, 1, 3], ""acc"": 1.5, ""vel"": 28.18, ""pos"": 2.3, ""error"": 5.132773250000099}]]",3
269.767,0.016000000000019554,1.535284,23.08181,2.6903114352934283,1.5,23.080000000000002,2.7,1.5,23.4,412.3,1.5,23.08,2.7,6.495379032050155,23.315433499771576,-17.302532532025552,8.0,23.678866048968203,-17.28194672825392,6.495379032050155,23.315433499771576,-17.302532532025552,4.014233305119069,19.99284396731898,0.8574939842964898,4.188430190208013,19.972258163547348,0.8434634548058365,4.014233305119076,19.99284396731898,0.8574939842964898,"[[3, 14, 1, 6], [1, 6, 1, 14], [1, 6, 2, 14], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[1, 6, 1, 14]","[[[3, 14, 1, 6], [1.5, 23.4, 2.7], 0.34684799999951954], [[1, 6, 1, 14], [1.5, 23.08, 2.7], 0.03484799999957877], [[1, 6, 2, 14], [1.5, 23.4, 1.1], 1.8851520000004216]]","[[1, 6, 1, 14]]","[{""pair"": [1, 6, 1, 14], ""acc"": 1.5, ""vel"": 23.08, ""pos"": 2.7, ""error"": 0.03484799999957877}]","[[{""pair"": [3, 14, 1, 6], ""acc"": 1.5, ""vel"": 23.4, ""pos"": 2.7, ""error"": 0.34684799999951954}], [{""pair"": [1, 6, 1, 14], ""acc"": 1.5, ""vel"": 23.08, ""pos"": 2.7, ""error"": 0.03484799999957877}], [{""pair"": [1, 6, 2, 14], ""acc"": 1.5, ""vel"": 23.4, ""pos"": 1.1, ""error"": 1.8851520000004216}]]",3
269.783,0.016999999999995907,1.534274,23.110558,3.05981691164588,1.5,23.11,3.1,1.5,23.11,105.5,1.5,23.11,3.1,7.141048433989477,23.419359564284505,-16.928654187512645,8.0,23.80686604896836,-16.902060871469967,7.141048433989477,23.419359564284505,-16.928654187512645,4.241579856506213,19.988471099158524,0.853502037247926,5.424109796991983,19.961877783115845,0.8384924644031787,4.241579856506213,19.988471099158524,0.853502037247926,"[[3, 0, 3, 4], [3, 0, 0, 4], [3, 0, 1, 4], [3, 4, 2, 0], [2, 0, 0, 4], [2, 0, 1, 4], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[3, 0, 1, 4]","[[[3, 0, 3, 4], [1.5, 23.11, 105.5], 102.4119232500001], [[3, 0, 0, 4], [1.5, 2.63, 105.5], 122.88292325000009], [[3, 0, 1, 4], [1.5, 23.11, 3.1], 0.01192325000010186], [[3, 4, 2, 0], [1.5, 23.11, 105.5], 102.4119232500001], [[2, 0, 0, 4], [1.5, 2.63, 105.5], 122.88292325000009], [[2, 0, 1, 4], [1.5, 23.11, 3.1], 0.01192325000010186]]","[[3, 0, 1, 4]]","[{""pair"": [3, 0, 1, 4], ""acc"": 1.5, ""vel"": 23.11, ""pos"": 3.1, ""error"": 0.01192325000010186}]","[[{""pair"": [3, 0, 3, 4], ""acc"": 1.5, ""vel"": 23.11, ""pos"": 105.5, ""error"": 102.4119232500001}], [{""pair"": [3, 0, 0, 4], ""acc"": 1.5, ""vel"": 2.63, ""pos"": 105.5, ""error"": 122.88292325000009}], [{""pair"": [3, 0, 1, 4], ""acc"": 1.5, ""vel"": 23.11, ""pos"": 3.1, ""error"": 0.01192325000010186}], [{""pair"": [3, 4, 2, 0], ""acc"": 1.5, ""vel"": 23.11, ""pos"": 105.5, ""error"": 102.4119232500001}], [{""pair"": [2, 0, 0, 4], ""acc"": 1.5, ""vel"": 2.63, ""pos"": 105.5, ""error"": 122.88292325000009}], [{""pair"": [2, 0, 1, 4], ""acc"": 1.5, ""vel"": 23.11, ""pos"": 3.1, ""error"": 0.01192325000010186}]]",3
269.8,0.016999999999995907,1.532776,23.134481,3.4529181002387856,1.5,23.13,3.5,1.5,23.13,3.3,1.5,23.13,3.5,7.743578346136769,23.540757387662296,-16.529493193421192,8.0,23.942866048968327,-16.496188148637604,7.743578346136769,23.540757387662296,-16.529493193421192,4.552223137814796,19.98241129365998,0.8488431771584696,5.785782519824343,19.94910624887639,0.8331962517802239,4.552223137814796,19.98241129365998,0.8488431771584696,"[[3, 14, 0, 11], [3, 14, 1, 11], [3, 14, 2, 11], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",1,,1,0,1,"[3, 14, 2, 11]","[[[3, 14, 0, 11], [3.1, 23.13, 3.3], 0.19858674999989967], [[3, 14, 1, 11], [1.5, 23.17, 3.3], 0.2275867499999138], [[3, 14, 2, 11], [1.5, 23.13, 3.5], 0.012413250000089082]]","[[3, 14, 2, 11]]","[{""pair"": [3, 14, 2, 11], ""acc"": 1.5, ""vel"": 23.13, ""pos"": 3.5, ""error"": 0.012413250000089082}]","[[{""pair"": [3, 14, 0, 11], ""acc"": 3.1, ""vel"": 23.13, ""pos"": 3.3, ""error"": 0.19858674999989967}], [{""pair"": [3, 14, 1, 11], ""acc"": 1.5, ""vel"": 23.17, ""pos"": 3.3, ""error"": 0.2275867499999138}], [{""pair"": [3, 14, 2, 11], ""acc"": 1.5, ""vel"": 23.13, ""pos"": 3.5, ""error"": 0.012413250000089082}]]",3
269.817,0.016000000000019554,1.53109,23.158379,3.846425763370691,1.5,23.16,3.8000000000000003,3.1,23.12,3.8,1.5,23.15,3.9,8.0,23.67239821954659,-16.128181370760014,8.0,24.078866048968294,-16.08800342580524,8.0,23.67239821954659,-16.128181370760014,4.867042163504198,19.974607134130707,0.8437931361613134,6.236473492656705,19.93442918917593,0.8278807294594365,4.895985913504202,19.974607134130707,0.8437931361613134,"[[0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0,,0,0,1,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.15, 3.9], 0]]","[[0, 0, 0, 0]]","[{""pair"": [0, 0, 0, 0], ""acc"": 1.5, ""vel"": 23.15, ""pos"": 3.9, ""error"": 0}]",[],0
