SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc,Ego_Vel,Ego_Pos,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap,Space_Headway,Time_Headway,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Real_Gap,Communication_Success,Desired_Space_HW
269.65,0.016999999999995907,1.545161,22.904129,0.0,,,,1.545161,22.904129,0.0,0.9801749833197637,22.904129,-20.0,0.9801749833197637,22.904129,-20.0,,20.0,0.8732050015960005,3.2904129,20.0,0.8732050015960005,,,,20.0,1.0,12.597270950000002
269.667,0.016000000000019554,1.543022,22.92981,0.38959346876440615,,,,7.9,22.74,0.0,1.8623039146649734,22.920791974716433,-19.610488171715005,1.9590300037627402,22.920791974716433,-19.610488171715005,,20.00008164047941,0.8725737602147948,3.8080232442357267,20.00008164047941,0.8725737602147948,,,,20.00008164047941,1.0,12.606435586094038
269.683,0.016999999999995907,1.540511,22.955446,0.756667935580855,,,,7.9,22.77,0.4,2.7590061290842964,22.95058883735111,-19.243517125218016,2.960141306233713,22.952136454776674,-19.24350474427861,,20.00018506079887,0.8714453996164759,3.8156928853956926,20.000172679859464,0.871386100342617,,,,20.000172679859464,1.0,12.623675050127172
269.7,0.016999999999995907,1.538284,22.981054,1.147133121420261,,,,7.9,22.8,0.8,3.6121506784493604,22.99749194154553,-18.852958438597486,3.9146785877484973,23.002458856982635,-18.85289068412875,,20.000091560017747,0.8696640316628221,3.879815477396942,20.00002380554901,0.8694732997849834,,,,20.00002380554901,1.0,12.651352371340451
269.717,0.016000000000019554,1.536777,23.006649,1.5380333214581667,,,,7.9,22.82,1.1,4.373920184570312,23.058898503079153,-18.46147911981827,4.752117938805107,23.069008392974343,-18.461283212504206,,19.999512441276437,0.8673229746254278,4.021072603992479,19.99931653396237,0.8669343819760001,,,,19.99931653396237,1.0,12.68795461613589
269.733,0.016999999999995907,1.535999,23.03224,1.9063364129146172,,,,7.9,22.85,1.5,5.142153291899452,23.128881226032362,-18.09197688198493,5.602369718186336,23.145042279995316,-18.091570807119997,,19.998313294899546,0.8646468067115476,4.162659361922703,19.997907220034612,0.8640255212374,,,,19.997907220034612,1.0,12.729773253997426
269.75,0.016999999999995907,1.535623,23.057829,2.298106444770023,,,,7.9,22.87,1.9,5.866412391245748,23.21629783199463,-17.698042859991798,6.40522966565398,23.24028256520446,-17.697295545935894,,19.996149304761822,0.8612979317143715,4.3911428634295895,19.99540199070592,0.8603768880436591,,,,19.99540199070592,1.0,12.782155410862455
269.767,0.016000000000019554,1.535284,23.08181,2.6903114352934283,,,,7.9,22.87,1.9,6.506595617033946,23.316026842645783,-17.30251810025745,6.40522966565398,23.349171469520552,-17.301285186640825,,19.99282953555088,0.8574715439503326,4.7190989165190835,19.991596621934253,0.8562015422273463,,,,19.991596621934253,0.0,12.842044308236305
269.783,0.016999999999995907,1.534274,23.110558,3.05981691164588,,,,7.9,22.87,1.9,7.145694813919732,23.420132372518452,-16.928628826535682,6.40522966565398,23.45165514417114,-16.926878573730836,,19.98844573818156,0.8534727908556279,5.029117326987656,19.986695485376714,0.852250954677046,,,,19.986695485376714,0.0,12.898410329294128
269.8,0.016999999999995907,1.532776,23.134481,3.4529181002387856,,,,7.9,22.87,1.9,7.740847291081353,23.541609184355057,-16.529454023302353,6.40522966565398,23.560544048487234,-16.527274880593335,,19.98237212354114,0.8488107999354919,5.359950396142924,19.980192980832122,0.8480361463518498,,,,19.980192980832122,0.0,12.958299226667979
269.817,0.016000000000019554,1.53109,23.158379,3.846425763370691,,,,7.9,22.87,1.9,8.0,23.67320358830341,-16.128128114734853,6.40522966565398,23.669432952803326,-16.125820076082462,,19.974553878105546,0.8437621804585286,5.692265564483581,19.97224583945315,0.8437990837920647,,,,19.97224583945315,0.0,13.018188124041831
269.833,0.016999999999995907,1.529456,23.185442,4.217155806891144,,,,7.9,22.87,1.9,8.0,23.801203588303565,-15.748332857321532,6.40522966565398,23.771916627453916,-15.746289279439939,,19.96548866421268,0.8388436572184172,6.006386671659132,19.963445086331085,0.8397911451227088,,,,19.963445086331085,0.0,13.074554145099654
269.85,0.016999999999995907,1.528018,23.210886,4.6115293272830495,,,,7.9,22.87,1.9,8.0,23.937203588303532,-15.34255639632047,6.40522966565398,23.880805531770008,-15.341241141086632,,19.95408572360352,0.8336013707697131,6.3415788560655635,19.952770468369682,0.8355149679446685,,,,19.952770468369682,0.0,13.134443042473505
269.867,0.01599999999996271,1.526422,23.236303,5.006335187883955,,,,7.9,23.05,4.6,8.0,24.0732035883035,-14.934467935319407,7.028658203444214,23.9896944360861,-14.934341891359953,,19.940803123203363,0.8283402352353322,6.1616531396573855,19.94067707924391,0.8312184689292447,,,,19.94067707924391,1.0,13.194331939847356
269.883,0.016999999999995907,1.524782,23.261692,5.378311417899087,,,,7.9,23.08,5.0,8.0,24.2012035883032,-14.548272677907454,7.653007688445445,24.102152967340945,-14.549607112133433,,19.92658409580654,0.823371615510782,6.424426400552967,19.92791853003252,0.8268107233837316,,,,19.92791853003252,1.0,13.256184132037522
269.9,0.016999999999995907,1.522849,23.287043,5.7739805128979915,,,,7.9,23.1,5.4,8.0,24.33720358830317,-14.135696216906398,8.0,24.232254098044486,-14.138764652077755,,19.90967672980439,0.8180757767656298,6.772734076816558,19.912745164975746,0.8217454754480592,,,,19.912745164975746,1.0,13.327739753924469
269.917,0.016000000000019554,1.520545,23.312349,6.170080295578396,,,,7.9,23.13,5.8,8.0,24.473203588303136,-13.720807755905344,8.0,24.368254098044453,-13.725660332411099,,19.890888051483742,0.8127619246787334,7.112757146483215,19.895740627989497,0.8164614726988638,,,,19.895740627989497,1.0,13.40253975392445
269.933,0.016999999999995907,1.518009,23.339195,6.543272509338852,,,,7.9,23.15,6.2,8.0,24.601203588303292,-13.328212498492013,8.0,24.49625409804461,-13.33474426684191,,19.871485007830863,0.8077444234183246,7.458623212052423,19.87801677618076,0.8114716926359572,,,,19.87801677618076,1.0,13.472939753924535
269.95,0.016999999999995907,1.515169,23.362822,6.940258176639256,,,,7.9,23.18,6.5,8.0,24.73720358830326,-12.908836037490957,8.0,24.632254098044577,-12.91715194717525,,19.84909421413021,0.8023984660705812,7.802946781719072,19.857410123814507,0.8061548100622623,,,,19.857410123814507,1.0,13.547739753924517
269.967,0.016000000000019554,1.511253,23.387951,7.337645092559661,,,,7.9,23.18,6.5,8.0,24.873203588303227,-12.487147576489903,8.0,24.768254098044544,-12.497247627508594,,19.824792669049565,0.797034149568586,8.236451101385725,19.834892720068254,0.8008191712484983,,,,19.834892720068254,0.0,13.6225397539245
269.983,0.033999999999991815,1.507639,23.411459,7.712045748944118,,,,7.9,23.18,6.5,8.0,25.001203588303383,-12.088152319076562,8.0,24.8962540980447,-12.099931561939394,,19.80019806802068,0.7919697944975757,8.64656716695494,19.811977310883513,0.7957814550277869,,,,19.811977310883513,0.0,13.692939753924586
270.017,0.016000000000019554,1.503375,23.46312,8.508906770285925,,,,7.9,23.18,6.5,8.0,25.273203588303318,-11.233487397074454,8.0,25.168254098044635,-11.24883492260608,,19.74239416736038,0.7811591474100794,9.524863806288247,19.757741692892004,0.7850263119533197,,,,19.757741692892004,0.0,13.84253975392455
270.033,0.016999999999995907,1.50225,23.488129,8.884509122286385,,,,7.9,23.18,6.5,8.0,25.401203588303474,-10.828092139661104,8.0,25.29625409804479,-10.845118857036871,,19.71260126194749,0.7760498904478912,9.94137987185747,19.729627979323254,0.7799426706758217,,,,19.729627979323254,0.0,13.912939753924636
270.05,0.016999999999995907,1.495687,23.512918,9.28402439041129,,,,7.9,23.18,6.5,8.0,25.53720358830344,-10.39511567866005,8.0,25.43225409804476,-10.413926537370214,,19.679140069071337,0.7706066954834783,10.386172191524123,19.697950927781505,0.7745263495655264,,,,19.697950927781505,0.0,13.987739753924618
270.067,0.016000000000019554,1.481404,23.537374,9.683960123182693,,,,7.9,23.18,6.5,8.0,25.67320358830341,-9.959827217658995,8.0,25.568254098044726,-9.980422217703557,,19.64378734084169,0.7651474921420133,10.83327651119078,19.66438234088625,0.7690936684796964,,,,19.66438234088625,0.0,14.0625397539246
270.083,0.016999999999995907,1.464704,23.561563,10.060747726895155,,,,7.9,23.38,9.7,8.0,25.801203588303565,-9.548031960245636,8.0,25.696254098044882,-9.57030615213434,,19.60877968714079,0.7599947661368022,10.67419257676002,19.631053879029494,0.7639655882965112,,,,19.631053879029494,1.0,14.132939753924687
