SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc,Ego_Vel,Ego_Pos,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap,Space_Headway,Time_Headway,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Real_Gap,Communication_Success,Desired_Space_HW
270.433,0.016999999999995907,1.331271,24.033173,18.390416706615348,,,,1.3,24.98,6.0,5.913411461102227,28.449619384428182,-0.03626121139300838,-3.2661171843933436,24.802249384507196,-0.6066481071743566,,18.426677918008355,0.6476950594317668,2.9271733466561916,18.997064813789706,0.7659412063510773,,,,18.997064813789706,0.0,13.641237161478958
270.45,0.016999999999995907,1.330224,24.055332,18.79917301627475,,,,1.3,24.98,6.0,-8.0,28.550147379266896,0.44823680609828315,-3.2661171843933436,24.74672539237252,-0.1854818215709804,,18.350936210176467,0.6427615229581235,2.749673642080685,18.98465483784573,0.7671582618238942,,,,18.98465483784573,0.0,13.610698965804888
270.467,0.016000000000019554,1.329265,24.077477,19.20830587764265,,,,1.3,24.98,6.0,-7.710871016994595,28.41414737926693,0.932433311545704,-3.2661171843933436,24.691201400237848,0.23474055616610656,,18.275872566096947,0.6431962332761172,2.5725593017179964,18.973565321476546,0.7684342699215023,,,,18.973565321476546,0.0,13.580160770130817
270.483,0.016999999999995907,1.328461,24.099611,19.593715655563123,,,,1.3,25.36,12.8,-7.409924598481944,28.290773442994865,1.3860726781243526,-3.6467345863696496,24.63894352528749,0.6293817155707916,,18.20764297743877,0.6435894378825193,1.2106404801729003,18.964333939992333,0.7696894114201293,,,,18.964333939992333,1.0,13.551418938908121
270.5,0.016999999999995907,1.327848,24.121737,20.003601005177526,,,,1.3,25.38,13.2,-7.115676632525018,28.1648047248207,1.8659450925506693,-4.0049927204111775,24.57694903731922,1.047716802352848,,18.137655912626855,0.6439830167415557,0.9503214026685667,18.955884202824677,0.7712871184312114,,,,18.955884202824677,1.0,13.517321970525572
270.517,0.016000000000019554,1.327706,24.143869,20.413862408213426,,,,1.3,25.4,13.6,-6.845004352410121,28.043838222067805,2.343718557599107,-4.3210589016842,24.508864161072246,1.464946214539075,,18.07014385061432,0.644353447895547,0.6711628202254483,18.94891619367435,0.7731454248202642,,,,18.94891619367435,1.0,13.479875288589737
270.533,0.016999999999995907,1.328076,24.166012,20.8003342585819,,,,1.3,25.42,14.0,-6.563562275165759,27.93431815242911,2.7915438085956295,-4.63164386549234,24.439727218645213,1.8565349455772933,,18.008790449986268,0.6446833730366267,0.38921437947624593,18.943799313004604,0.7751231895318482,,,,18.943799313004604,1.0,13.441849970254868
270.55,0.016999999999995907,1.328599,24.188162,21.2113483695638,,,,1.3,25.45,14.4,-6.288709142536825,27.82273759375132,3.265478782438049,-4.919511957426987,24.360989272931864,2.271341035755598,,17.945869587125753,0.6450073263515305,0.04580507453702065,18.940007333808204,0.7774728325525329,,,,18.940007333808204,1.0,13.398544100112526
270.567,0.016000000000019554,1.32889,24.210314,21.6227391061192,,,,1.3,25.47,14.8,-6.036207571014019,27.71582953832822,3.7375566030606113,-5.169512426116199,24.277357569655624,2.684766983917492,,17.88518250305859,0.6453056899605034,-0.2804398327272306,18.93797212220171,0.7800672732963477,,,,18.93797212220171,1.0,13.352546663310594
270.583,0.016999999999995907,1.328862,24.232458,22.010274228039677,,,,1.3,25.49,15.2,-5.774012932363505,27.619250217191876,4.180237241105313,-5.410183388491413,24.194645370837662,3.0725430074419124,,17.830036986934363,0.6455655691853605,-0.6029876741289568,18.937731220597765,0.7827240668476104,,,,18.937731220597765,1.0,13.307054953960716
270.6,0.016999999999995907,1.328685,24.254601,22.42241803459858,,,,1.3,25.51,15.6,-5.518349121786,27.52109199734172,4.648930149928735,-5.62896850626266,24.10267225323333,3.483070207246417,,17.773487884669844,0.6458133233371189,-0.9535634155026833,18.93934782735216,0.7857779265455299,,,,18.93934782735216,1.0,13.256469739278332
270.617,0.03299999999995862,1.328971,24.276758,22.83493824658098,,,,1.3,25.53,16.0,-5.034656557620154,27.427280062271382,5.115991312435335,-6.011461054216185,24.006979788626886,3.8920022496021307,,17.718946934145645,0.6460336895935811,-1.3146658604160768,18.942935996978846,0.7890595220125486,,,,18.942935996978846,1.0,13.203838883744789
270.65,0.016999999999995907,1.331169,24.32114,23.636794885289472,,,,1.3,25.56,16.4,-4.798700978697008,27.261136395870125,6.018350183993538,-6.231163552645095,23.808601573838,4.680959342081812,,17.618444701295935,0.6462843091150452,-2.023145536256117,18.95583554320766,0.7961759318126946,,,,18.95583554320766,1.0,13.0947308656109
270.667,0.016000000000019554,1.332333,24.343363,24.050446619209872,,,,1.3,25.56,16.4,-4.582611852125772,27.179558479232295,6.481096090431796,-6.231163552645095,23.70267179344306,5.084805165703604,,17.569350528778074,0.6464178048441327,-2.348292186425614,18.96564145350627,0.8001478322267783,,,,18.96564145350627,0.0,13.036469486393683
270.683,0.016999999999995907,1.334314,24.365633,24.440110965834347,,,,1.3,25.56,16.4,-4.358868109700796,27.106236689598195,6.915382451782971,-6.231163552645095,23.602973176600617,5.463250325464416,,17.524728514051375,0.6465201611987824,-2.653031258881918,18.97686064036993,0.8040029744720086,,,,18.97686064036993,0.0,12.98163524713034
270.7,0.016999999999995907,1.337282,24.387964,24.854519535207245,,,,1.3,25.56,16.4,-4.14136196991644,27.0321359317333,7.3755586190641775,-6.231163552645095,23.497043396205676,5.863600466333173,,17.478960916143066,0.6465993275664293,-2.9754551376811285,18.99091906887407,0.8082259009633843,,,,18.99091906887407,0.0,12.923373867913122
270.717,0.016000000000019554,1.340574,24.410353,25.269308160456145,,,,1.3,25.56,16.4,-3.9424764804325734,26.961732778244738,7.83450650309888,-6.231163552645095,23.391113615810735,6.262149800935217,,17.434801657357266,0.6466498945284891,-3.2964763766835237,19.00715835952093,0.8125803102710526,,,,19.00715835952093,0.0,12.865112488695905
270.733,0.016999999999995907,1.344087,24.432802,25.660045401928624,,,,1.3,25.56,16.4,-3.7368615106514245,26.89865315455774,8.265389590561826,-6.231163552645095,23.291414998968293,6.635610029853906,,17.394655811366796,0.6466738580336475,-3.5973327092178433,19.02443537207472,0.8168003263398732,,,,19.02443537207472,0.0,12.810278249432562
270.75,0.016999999999995907,1.347661,24.455307,26.075597256500025,,,,1.3,23.15,32.1,-3.537348134958576,26.83512650887668,8.722126717700908,-4.142343949932281,23.18548521857335,7.030663681702915,,17.353470538799115,0.6466699731435525,3.4213125731500518,19.04493357479711,0.8214162177438779,,,,19.04493357479711,1.0,12.752016870215344
270.767,0.016000000000019554,1.350504,24.477846,26.491532212514425,,,,1.3,23.18,32.5,-3.3552920935917356,26.7749915905824,9.177812721546202,-2.2485994850124964,23.11506537142452,7.424218361717802,,17.313719490968225,0.6466377190967261,3.123621982469263,19.067313850796623,0.8248868668296374,,,,19.067313850796623,1.0,12.713285954283487
270.783,0.016999999999995907,1.352348,24.500401,26.883350613026906,,,,1.4,23.2,32.9,-3.1674842702650343,26.721306917084867,9.605783109608064,-0.3031092199490264,23.079087779664277,7.7937715869269635,,17.277567503418844,0.6465839248443362,2.9581770743069913,19.08957902609994,0.8271375025021734,,,,19.08957902609994,1.0,12.693498278815353
