0x0e0e,0x0e92,0000111000001110,0000111010010010,0000000010011100,2
0xe68c,0x628c,1110011010001100,0110001010001100,1000010000000000,2
0xd48b,0xda8b,1101010010001011,1101101010001011,0000111000000000,1
0x808a,0x408a,1000000010001010,0100000010001010,1100000000000000,1
0x9c81,0x9889,1001110010000001,1001100010001001,0000010000001000,2
0x7688,0x8e88,0111011010001000,1000111010001000,1111100000000000,1
0x6487,0x638b,0110010010000111,0110001110001011,0000011100001100,2
0xd086,0x5006,1101000010000110,0101000000000110,1000000010000000,2
0x3e85,0x2a85,0011111010000101,0010101010000101,0001010000000000,2
0x2e86,0x2c84,0010111010000110,0010110010000100,0000001000000010,2
0x1883,0x9082,0001100010000011,1001000010000010,1000100000000001,2|3
0x8682,0x0692,1000011010000010,0000011010010010,1000000000010000,2
0xd680,0xf67e,1101011010000000,1111011001111110,0010000011111110,2
0xe43d,0xe47f,1110010000111101,1110010001111111,0000000001000010,2
0xce7e,0xae76,1100111001111110,1010111001110110,0110000000001000,2
0xbe7d,0xc67f,1011111001111101,1100011001111111,0111100000000010,2
0x987c,0x97dc,1001100001111100,1001011111011100,0000111110100000,2
0x86fb,0x84fc,1000011011111011,1000010011111100,0000001000000111,2
0x74fa,0x72f9,0111010011111010,0111001011111001,0000011000000011,2
0x4ef9,0x4eb7,0100111011111001,0100111010110111,0000000001001110,2
0x3ef8,0x3eb6,0011111011111000,0011111010110110,0000000001001110,2
0x00f7,0x28f7,0000000011110111,0010100011110111,0010100000000000,2
0x18f6,0x11f6,0001100011110110,0001000111110110,0000100100000000,2
0x06f5,0x07f3,0000011011110101,0000011111110011,0000000100000110,2
0xc2f3,0xf2f3,1100001011110011,1111001011110011,0011000000000000,1
0xe0f2,0x98f2,1110000011110010,1001100011110010,0111100000000000,1
0xbaf1,0x7b71,1011101011110001,0111101101110001,1100000110000000,2
0x98e0,0x98b0,1001100011100000,1001100010110000,0000000001010000,2
0x84ef,0x64f3,1000010011101111,0110010011110011,1110000000011100,2
0xf2ee,0x72ec,1111001011101110,0111001011101100,1000000000000010,2
0x5eed,0x5c6d,0101111011101101,0101110001101101,0000001010000000,2
0x4cee,0x4cac,0100110011101110,0100110010101100,0000000001000010,2
0x3ceb,0x3aef,0011110011101011,0011101011101111,0000011000000100,2
0x26ea,0x2f0a,0010011011101010,0010111100001010,0000100111100000,2
0x0469,0x05e9,0000010001101001,0000010111101001,0000000110000000,1
0xee67,0xea66,1110111001100111,1110101001100110,0000010000000001,2
0xde46,0xde86,1101111001000110,1101111010000110,0000000011000000,1
0xb5e4,0xb5e3,1011010111100100,1011010111100011,0000000000000111,1
0x0000,0x7b3f,0000000000000000,0111101100111111,0111101100111111,3
0xa3f4,0xa3e6,1010001111110100,1010001111100110,0000000000010010,2
0x91e3,0x926b,1001000111100011,1001001001101011,0000001110001000,2
0x6be2,0x69e6,0110101111100010,0110100111100110,0000001000000100,2
0x4be1,0xc3e1,0100101111100001,1100001111100001,1000100000000000,2
0x31e0,0x37e0,0011000111100000,0011011111100000,0000011000000000,1
0x20df,0x219f,0010000011011111,0010000110011111,0000000101000000,2
0xd95d,0xf9dd,1101100101011101,1111100111011101,0010000010000000,2
0xe3dc,0xa3dd,1110001111011100,1010001111011101,0100000000000001,2
0xd1db,0x31dc,1101000111011011,0011000111011100,1110000000000111,1|2
0xc1d2,0xbfda,1100000111010010,1011111111011010,0111111000001000,2
0xabd9,0x6bd1,1010101111011001,0110101111010001,1100000000001000,2
0x99d0,0x9dd8,1001100111010000,1001110111011000,0000010000001000,2
0x83d7,0x87d6,1000001111010111,1000011111010110,0000010000000001,2
0x73d6,0xf3c5,0111001111010110,1111001111000101,1000000000010011,2|3
0x61d5,0x21d1,0110000111010101,0010000111010001,0100000000000100,2
0x4fd4,0x5034,0100111111010100,0101000000110100,0001111111100000,1
0x3c53,0xbe52,0011110001010011,1011111001010010,1000001000000001,2|3
0x2ad2,0x2a32,0010101011010010,0010101000110010,0000000011100000,1
0x0251,0x0281,0000001001010001,0000001010000001,0000000011010000,2
0xee4f,0x6e4d,1110111001001111,0110111001001101,1000000000000010,2
0xea4e,0xc24e,1110101001001110,1100001001001110,0010100000000000,2
0xb64d,0xb58d,1011011001001101,1011010110001101,0000001111000000,1
0xa44e,0xa40c,1010010001001110,1010010000001100,0000000001000010,2
0x94cb,0x744b,1001010011001011,0111010001001011,1110000010000000,2
0x7e4a,0x1e4b,0111111001001010,0001111001001011,0110000000000001,2
0x6949,0x6c49,0110100101001001,0110110001001001,0000010100000000,2
0x5848,0x57e8,0101100001001000,0101011111101000,0000111110100000,2
0x4647,0x3637,0100011001000111,0011011000110111,0111000001110000,2
0x3606,0x3645,0011011000000110,0011011001000101,0000000001000011,2
0x2845,0x0045,0010100001000101,0000000001000101,0010100000000000,2
0x3046,0x1044,0011000001000110,0001000001000100,0010000000000010,2
0xf642,0xfd42,1111011001000010,1111110101000010,0000101100000000,2
0xea41,0xea19,1110101001000001,1110101000011001,0000000001011000,2
0xd040,0xd838,1101000001000000,1101100000111000,0000100001111000,2
0xc43a,0xc43f,1100010000111010,1100010000111111,0000000000000101,2
0xb23f,0xaa3e,1011001000111111,1010101000111110,0001100000000001,2
0x9e3d,0x7e1d,1001111000111101,0111111000011101,1110000000100000,2
0x8c3c,0x843b,1000110000111100,1000010000111011,0000100000000111,2
0x7c3b,0x7b39,0111110000111011,0111101100111001,0000011100000010,2
0x6638,0x65ba,0110011000111000,0110010110111010,0000001110000010,2
0x5239,0x1639,0101001000111001,0001011000111001,0100010000000000,2
