SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc,Ego_Vel,Ego_Pos,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap,Space_Headway,Time_Headway,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Real_Gap,Communication_Success,Desired_Space_HW
282.983,0.016999999999995907,1.129996,24.452248,329.8637422198347,,,,1.1,24.45,329.9,0.8656392463032992,24.02358333119825,314.67041206208,0.8219910715040856,24.04791859836887,314.68497339497117,,15.193330157754701,0.632433969083366,2.1860349169478503,15.178768824863539,0.6311884649298958,,,,15.178768824863539,1.0,13.22635522910288
283.0,0.016999999999995907,1.154157,24.471783,330.2795937202566,,,,1.2,24.47,330.3,0.8759236094558084,24.038299198385403,315.0789380635814,0.8330414564572298,24.061892446584437,315.09390678885313,,15.200655656675224,0.6323515458072099,2.16829975159577,15.185686931403495,0.6311094177282423,,,,15.185686931403495,1.0,13.234040845621442
283.017,0.016000000000019554,1.175546,24.491631,330.69578080694305,,,,1.2,24.49,330.7,0.885825243686131,24.053189899746148,315.48771572091545,0.8404628857196004,24.076054151344206,315.5030793349354,,15.208065086027602,0.6322681170112953,2.1511231337880843,15.192701472007627,0.6310295439819567,,,,15.192701472007627,1.0,13.241829783239314
283.033,0.016999999999995907,1.19441,24.511761,331.0877973728315,,,,1.2,24.51,331.1,0.8965758209398219,24.067363103645143,315.87268014494305,0.849570705946563,24.089501557515735,315.8884037806067,,15.21511722788847,0.632188792862981,2.1316992363486356,15.199393592224794,0.6309550887109452,,,,15.199393592224794,1.0,13.249225856633656
283.05,0.016999999999995907,1.211287,24.532145,331.50466990207644,,,,1.2,24.53,331.5,0.9074231063685941,24.082604892601115,316.28195487291106,0.8554755468476338,24.103944259516823,316.2980480700514,,15.222715029165386,0.6321041721629644,2.1153462300700556,15.206621832025064,0.630876908289444,,,,15.206621832025064,1.0,13.257169342734253
283.067,0.016000000000019554,1.226948,24.552778,331.9218913980478,,,,1.2,24.55,331.9,0.9176877795789405,24.098031085409378,316.6914902787241,0.8580934000255445,24.11848734381323,316.70793873867956,,15.230401119323744,0.6320184858814165,2.0992819689862543,15.21395265936826,0.6308004495676168,,,,15.21395265936826,1.0,13.265168039097277
283.083,0.016999999999995907,1.241667,24.573641,332.3148928953923,,,,1.2,24.57,332.3,0.9286988333109291,24.112714089882658,317.0771762401269,0.8621446830677655,24.132216838213655,317.0939443721362,,15.237716655265388,0.6319370187223723,2.080658529231531,15.220948523256084,0.6307314667898032,,,,15.220948523256084,1.0,13.272719261017512
283.1,0.016999999999995907,1.255764,24.594732,332.7328242132737,,,,1.3,24.59,332.7,0.9397213389147699,24.12850197004894,317.48722657663626,0.8658572785378063,24.146873297825802,317.50431663829244,,15.245597636637456,0.6318501519722209,2.064899208610882,15.228507574981279,0.6306616756196117,,,,15.228507574981279,1.0,13.280780313804193
283.117,0.01599999999996271,1.269138,24.616034,333.1511161151716,,,,1.3,24.62,333.2,0.9500855960605668,24.144477232810488,317.89754689986046,0.8830733538916476,24.16159287156094,317.9149386007321,,15.253569215311131,0.6317622480797681,2.0185449178476236,15.236177514439476,0.630594911330246,,,,15.236177514439476,1.0,13.288876079358518
283.133,0.016999999999995907,1.28188,24.637539,333.54513510883464,,,,1.3,24.64,333.5,0.9611453906151037,24.15967860234742,318.2839801465408,0.8844997432261964,24.175722045223175,318.3016371200655,,15.261154962293858,0.631678724435144,2.0010682300154294,15.24349798876915,0.6305291713833663,,,,15.24349798876915,1.0,13.296647124872747
283.15,0.016999999999995907,1.294101,24.659245,333.96415850349456,,,,1.3,24.66,334.0,0.9721621175242463,24.176018073987873,318.69483356828954,0.900052964135685,24.190758540858017,318.7127522050471,,15.26932493520502,0.631589738577918,1.986400777966748,15.251406298447478,0.6304641614560355,,,,15.251406298447478,1.0,13.30491719747191
