0x0200,0xff3d,1111111100111101,0000001000000000,1111110100111101
0x57a6,0x55a4,0101010110100100,0101011110100110,0000001000000010
0x3da5,0x3fa3,0011111110100011,0011110110100101,0000001000000110
0x2ba4,0x29a6,0010100110100110,0010101110100100,0000001000000010
0x1ba3,0x19a5,0001100110100101,0001101110100011,0000001000000110
0x01a2,0x03a0,0000001110100000,0000000110100010,0000001000000010
0xeda0,0xef9e,1110111110011110,1110110110100000,0000001000111110
0xdb9f,0xd9a1,1101100110100001,1101101110011111,0000001000111110
0xc79e,0xc5a0,1100010110100000,1100011110011110,0000001000111110
0xad9d,0xaf9b,1010111110011011,1010110110011101,0000001000000110
0x999c,0x9b9a,1001101110011010,1001100110011100,0000001000000110
0x8b9b,0x899d,1000100110011101,1000101110011011,0000001000000110
0x719a,0x739c,0111001110011100,0111000110011010,0000001000000110
0x5d99,0x5f97,0101111110010111,0101110110011001,0000001000001110
0x4b98,0x4996,0100100110010110,0100101110011000,0000001000001110
0x3797,0x3599,0011010110011001,0011011110010111,0000001000001110
0x1d96,0x1f98,0001111110011000,0001110110010110,0000001000001110
0x0995,0x0b93,0000101110010011,0000100110010101,0000001000000110
0xfb93,0xf991,1111100110010001,1111101110010011,0000001000000010
0xe792,0xe594,1110010110010100,1110011110010010,0000001000000110
0xcd91,0xcf93,1100111110010011,1100110110010001,0000001000000010
0xb990,0xbb8e,1011101110001110,1011100110010000,0000001000011110
0x938f,0x918d,1001000110001101,1001001110001111,0000001000000010
0x798e,0x7b90,0111101110010000,0111100110001110,0000001000011110
0x658d,0x678f,0110011110001111,0110010110001101,0000001000000010
0x538c,0x518a,0101000110001010,0101001110001100,0000001000000110
0x3f8b,0x3d89,0011110110001001,0011111110001011,0000001000000010
0x258a,0x278c,0010011110001100,0010010110001010,0000001000000110
0x1609,0x140b,0001010000001011,0001011000001001,0000001000000010
0x0608,0x0406,0000010000000110,0000011000001000,0000001000001110
0xf206,0xf004,1111000000000100,1111001000000110,0000001000000010
0xc485,0xc687,1100011010000111,1100010010000101,0000001000000010
0x9c84,0x9e86,1001111010000110,1001110010000100,0000001000000010
0x8a83,0x8881,1000100010000001,1000101010000011,0000001000000010
0x7682,0x7480,0111010010000000,0111011010000010,0000001000000010
0x6281,0x6083,0110000010000011,0110001010000001,0000001000000010
0x4e80,0x4c82,0100110010000010,0100111010000000,0000001000000010
0x347f,0x367d,0011011001111101,0011010001111111,0000001000000010
0x207e,0x227c,0010001001111100,0010000001111110,0000001000000010
0x0c7d,0x0e7f,0000111001111111,0000110001111101,0000001000000010
0xf87b,0xfa7d,1111101001111101,1111100001111011,0000001000000110
0xd27a,0xd078,1101000001111000,1101001001111010,0000001000000010
0xbe79,0xbc77,1011110001110111,1011111001111001,0000001000001110
0xaa78,0xa87a,1010100001111010,1010101001111000,0000001000000010
0x9677,0x9479,1001010001111001,1001011001110111,0000001000001110
0x7c76,0x7e74,0111111001110100,0111110001110110,0000001000000010
0x6875,0x6a73,0110101001110011,0110100001110101,0000001000000110
0x5474,0x5676,0101011001110110,0101010001110100,0000001000000010
0x4073,0x4275,0100001001110101,0100000001110011,0000001000000110
0x2c72,0x2e70,0010111001110000,0010110001110010,0000001000000010
0x1a71,0x186f,0001100001101111,0001101001110001,0000001000011110
0x0670,0x0472,0000010001110010,0000011001110000,0000001000000010
0xf26e,0xf070,1111000001110000,1111001001101110,0000001000011110
0xde6d,0xdc6b,1101110001101011,1101111001101101,0000001000000110
0xca6c,0xc86a,1100100001101010,1100101001101100,0000001000000110
0xb06b,0xb26d,1011001001101101,1011000001101011,0000001000000110
0x886a,0x8a6c,1000101001101100,1000100001101010,0000001000000110
0x7069,0x7267,0111001001100111,0111000001101001,0000001000001110
0x6268,0x6066,0110000001100110,0110001001101000,0000001000001110
0x4a67,0x4869,0100100001101001,0100101001100111,0000001000001110
0x3666,0x3468,0011010001101000,0011011001100110,0000001000001110
0x2265,0x2063,0010000001100011,0010001001100101,0000001000000110
0x0864,0x0a62,0000101001100010,0000100001100100,0000001000000110
0xf7e2,0xf5e4,1111010111100100,1111011111100010,0000001000000110
0xe3e1,0xe1e3,1110000111100011,1110001111100001,0000001000000010
0xcfe0,0xcdde,1100110111011110,1100111111100000,0000001000111110
0xb5df,0xb7dd,1011011111011101,1011010111011111,0000001000000010
0xa1de,0xa3e0,1010001111100000,1010000111011110,0000001000111110
0x8ddd,0x8fdf,1000111111011111,1000110111011101,0000001000000010
0x79dc,0x7bda,0111101111011010,0111100111011100,0000001000000110
0x67db,0x65d9,0110010111011001,0110011111011011,0000001000000010
0x4c5a,0x4e5c,0100111001011100,0100110001011010,0000001000000110
0x3859,0x3a5b,0011101001011011,0011100001011001,0000001000000010
0x2458,0x2656,0010011001010110,0010010001011000,0000001000001110
0x1257,0x1055,0001000001010101,0001001001010111,0000001000000010
0xfe55,0xfc57,1111110001010111,1111111001010101,0000001000000010
0xea54,0xe856,1110100001010110,1110101001010100,0000001000000010
0xd653,0xd451,1101010001010001,1101011001010011,0000001000000010
0xb852,0xba50,1011101001010000,1011100001010010,0000001000000010
0xa451,0xa653,1010011001010011,1010010001010001,0000001000000010
0x9050,0x9252,1001001001010010,1001000001010000,0000001000000010
0x7c4f,0x7e4d,0111111001001101,0111110001001111,0000001000000010
0x684e,0x6a4c,0110101001001100,0110100001001110,0000001000000010
0x51cd,0x53cf,0101001111001111,0101000111001101,0000001000000010
0x3d4c,0x3f4e,0011111101001110,0011110101001100,0000001000000010
0x2b4b,0x2949,0010100101001001,0010101101001011,0000001000000010
0x0cca,0x0ec8,0000111011001000,0000110011001010,0000001000000010
0xf8c8,0xfaca,1111101011001010,1111100011001000,0000001000000010
0xe747,0xe549,1110010101001001,1110011101000111,0000001000001110
0xd3c6,0xd1c4,1101000111000100,1101001111000110,0000001000000010
0xbfc5,0xbdc3,1011110111000011,1011111111000101,0000001000000110
0xa844,0xaa46,1010101001000110,1010100001000100,0000001000000010
0x9043,0x9245,1001001001000101,1001000001000011,0000001000000110
0x7cc2,0x7ec0,0111111011000000,0111110011000010,0000001000000010
