0x0000,0xe73f,1110011100111111,0000000000000000,1110011100111111
0x0000,0xe73f,1110011100111111,0000000000000000,1110011100111111
0x55a6,0x3da6,0011110110100110,0101010110100110,0110100000000000
0x3fa5,0x37a5,0011011110100101,0011111110100101,0000100000000000
0x29a4,0x11a4,0001000110100100,0010100110100100,0011100000000000
0x19a3,0x01a3,0000000110100011,0001100110100011,0001100000000000
0x03a2,0xfba1,1111101110100001,0000001110100010,1111100000000011
0xefa0,0xe7a0,1110011110100000,1110111110100000,0000100000000000
0xd99f,0xc19f,1100000110011111,1101100110011111,0001100000000000
0xc59e,0xbd9e,1011110110011110,1100010110011110,0111100000000000
0xaf9d,0xa79d,1010011110011101,1010111110011101,0000100000000000
0x9b9c,0x839c,1000001110011100,1001101110011100,0001100000000000
0x899b,0x819b,1000000110011011,1000100110011011,0000100000000000
0x739a,0x6b9a,0110101110011010,0111001110011010,0001100000000000
0x5f99,0x4799,0100011110011001,0101111110011001,0001100000000000
0x4998,0x4198,0100000110011000,0100100110011000,0000100000000000
0x3597,0x2d97,0010110110010111,0011010110010111,0001100000000000
0x1f96,0x0796,0000011110010110,0001111110010110,0001100000000000
0x0b95,0xf394,1111001110010100,0000101110010101,1111100000000001
0xf993,0xf193,1111000110010011,1111100110010011,0000100000000000
0xe592,0xcd92,1100110110010010,1110010110010010,0010100000000000
0xcf91,0xb791,1011011110010001,1100111110010001,0111100000000000
0xbb90,0xb390,1011001110010000,1011101110010000,0000100000000000
0x918f,0x798f,0111100110001111,1001000110001111,1110100000000000
0x7b8e,0x738e,0111001110001110,0111101110001110,0000100000000000
0x678d,0x5f8d,0101111110001101,0110011110001101,0011100000000000
0x518c,0x398c,0011100110001100,0101000110001100,0110100000000000
0x3d8b,0x358b,0011010110001011,0011110110001011,0000100000000000
0x278a,0x1f8a,0001111110001010,0010011110001010,0011100000000000
0x1409,0xfc08,1111110000001000,0001010000001001,1110100000000001
0x0408,0xec07,1110110000000111,0000010000001000,1110100000001111
0xf006,0xe806,1110100000000110,1111000000000110,0001100000000000
0xc685,0xae85,1010111010000101,1100011010000101,0110100000000000
0x9e84,0x9684,1001011010000100,1001111010000100,0000100000000000
0x8883,0x7083,0111000010000011,1000100010000011,1111100000000000
0x7482,0x5c82,0101110010000010,0111010010000010,0010100000000000
0x6081,0x5881,0101100010000001,0110000010000001,0011100000000000
0x4c80,0x4480,0100010010000000,0100110010000000,0000100000000000
0x367f,0x1e7f,0001111001111111,0011011001111111,0010100000000000
0x227e,0x1a7e,0001101001111110,0010001001111110,0011100000000000
0x0e7d,0x067d,0000011001111101,0000111001111101,0000100000000000
0xfa7b,0xe27b,1110001001111011,1111101001111011,0001100000000000
0xd07a,0xc87a,1100100001111010,1101000001111010,0001100000000000
0xbc79,0xb479,1011010001111001,1011110001111001,0000100000000000
0xa878,0x9078,1001000001111000,1010100001111000,0011100000000000
0x9477,0x7c77,0111110001110111,1001010001110111,1110100000000000
0x7e76,0x7676,0111011001110110,0111111001110110,0000100000000000
0x6a75,0x5275,0101001001110101,0110101001110101,0011100000000000
0x5674,0x3e74,0011111001110100,0101011001110100,0110100000000000
0x4273,0x3a73,0011101001110011,0100001001110011,0111100000000000
0x2e72,0x2672,0010011001110010,0010111001110010,0000100000000000
0x1871,0x0071,0000000001110001,0001100001110001,0001100000000000
0x0470,0xec6f,1110110001101111,0000010001110000,1110100000011111
0xf06e,0xe86e,1110100001101110,1111000001101110,0001100000000000
0xdc6d,0xd46d,1101010001101101,1101110001101101,0000100000000000
0xc86c,0xb06c,1011000001101100,1100100001101100,0111100000000000
0xb26b,0xaa6b,1010101001101011,1011001001101011,0001100000000000
0x8a6a,0x726a,0111001001101010,1000101001101010,1111100000000000
0x7269,0x5a69,0101101001101001,0111001001101001,0010100000000000
0x6068,0x5868,0101100001101000,0110000001101000,0011100000000000
0x4867,0x4067,0100000001100111,0100100001100111,0000100000000000
0x3466,0x1c66,0001110001100110,0011010001100110,0010100000000000
0x2065,0x0865,0000100001100101,0010000001100101,0010100000000000
0x0a64,0x0264,0000001001100100,0000101001100100,0000100000000000
0xf5e2,0xdde2,1101110111100010,1111010111100010,0010100000000000
0xe1e1,0xc9e1,1100100111100001,1110000111100001,0010100000000000
0xcde0,0xc5e0,1100010111100000,1100110111100000,0000100000000000
0xb7df,0xafdf,1010111111011111,1011011111011111,0001100000000000
0xa3de,0x8bde,1000101111011110,1010001111011110,0010100000000000
0x8fdd,0x77dd,0111011111011101,1000111111011101,1111100000000000
0x7bdc,0x73dc,0111001111011100,0111101111011100,0000100000000000
0x65db,0x4ddb,0100110111011011,0110010111011011,0010100000000000
0x4e5a,0x365a,0011011001011010,0100111001011010,0111100000000000
0x3a59,0x3259,0011001001011001,0011101001011001,0000100000000000
0x2658,0x1e58,0001111001011000,0010011001011000,0011100000000000
